episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
246,30.6346,223,3.3,0.450,0.4924,92,0.034,0.34,-0.83,0.0874,0.3219,0.014,7.7
247,43.4599,210,3.3,0.470,0.4893,95,0.033,0.32,-0.80,0.0937,0.3114,0.014,7.8
248,43.0569,243,3.4,0.450,0.4833,92,0.034,0.37,-0.83,0.0888,0.3021,0.014,7.7
249,44.5293,235,3.4,0.465,0.4772,89,0.035,0.36,-0.80,0.0886,0.2904,0.021,7.7
250,46.0379,222,3.4,0.440,0.4692,88,0.036,0.34,-0.84,0.0860,0.2853,0.028,7.7
251,52.9234,237,3.4,0.460,0.4717,92,0.034,0.36,-0.81,0.0867,0.2888,0.028,7.7
252,53.7457,251,3.4,0.435,0.4769,92,0.034,0.39,-0.85,0.0891,0.2968,0.028,7.7
253,50.0731,241,3.4,0.495,0.4787,92,0.034,0.37,-0.76,0.0931,0.2932,0.027,7.8
254,61.3436,309,3.3,0.415,0.4783,88,0.036,0.47,-0.88,0.0905,0.2928,0.029,7.8
255,39.7593,274,3.2,0.495,0.4668,89,0.035,0.42,-0.76,0.0890,0.2735,0.037,7.8
256,48.1731,226,3.3,0.400,0.4810,94,0.033,0.35,-0.90,0.0929,0.2768,0.044,7.7
257,31.9568,219,3.4,0.510,0.4869,95,0.033,0.34,-0.73,0.0832,0.2859,0.044,7.7
258,54.4234,248,3.3,0.425,0.4872,91,0.034,0.38,-0.86,0.0837,0.2912,0.037,7.7
259,28.5847,228,3.3,0.495,0.4779,95,0.033,0.35,-0.76,0.0930,0.2733,0.037,7.8
260,42.7681,235,3.4,0.425,0.4789,92,0.034,0.36,-0.86,0.0928,0.2712,0.031,7.8
261,37.7459,259,3.3,0.480,0.4834,89,0.035,0.40,-0.78,0.0986,0.2698,0.015,7.9
262,57.4062,257,3.4,0.460,0.4933,91,0.034,0.40,-0.81,0.0899,0.2846,0.015,7.9
263,56.6523,253,3.4,0.465,0.4870,89,0.035,0.39,-0.80,0.0815,0.2855,0.015,7.8
264,43.3098,232,3.3,0.460,0.4944,97,0.032,0.36,-0.81,0.0953,0.3057,0.014,7.7
265,58.0532,256,3.3,0.410,0.5031,95,0.033,0.39,-0.89,0.0856,0.3159,0.015,7.8
266,38.2941,213,3.3,0.520,0.5133,91,0.034,0.33,-0.72,0.0912,0.3282,0.014,7.7
267,40.4964,230,3.3,0.410,0.5090,89,0.035,0.35,-0.89,0.0838,0.3285,0.014,7.7
268,38.8525,213,3.3,0.500,0.5012,89,0.035,0.33,-0.75,0.0859,0.3168,0.015,7.6
269,21.3999,205,3.3,0.405,0.5038,91,0.034,0.31,-0.89,0.0868,0.3283,0.014,7.7
270,39.9715,215,3.3,0.500,0.5048,86,0.036,0.33,-0.75,0.0872,0.3405,0.014,7.7
271,42.6024,215,3.3,0.405,0.5008,91,0.034,0.33,-0.89,0.0899,0.3283,0.022,7.8
272,47.6439,247,3.3,0.520,0.5017,94,0.033,0.38,-0.72,0.0910,0.3219,0.007,7.8
273,48.0309,240,3.4,0.365,0.4989,90,0.035,0.37,-0.95,0.0840,0.3248,0.007,7.7
274,25.9962,203,3.3,0.525,0.5134,83,0.038,0.31,-0.71,0.0892,0.3345,0.007,7.7
275,53.9456,261,3.4,0.420,0.5225,87,0.036,0.40,-0.87,0.0876,0.3599,0.007,7.7
276,36.7106,209,3.4,0.505,0.5214,87,0.036,0.32,-0.74,0.0877,0.3403,0.015,7.7
277,50.6172,233,3.4,0.475,0.5160,90,0.035,0.36,-0.79,0.0781,0.3350,0.021,7.8
278,46.6308,232,3.4,0.450,0.5069,90,0.035,0.36,-0.83,0.0864,0.3184,0.029,7.8
279,37.2880,248,3.3,0.455,0.5160,90,0.035,0.38,-0.82,0.0954,0.3228,0.022,7.8
280,35.4497,186,3.3,0.495,0.5002,87,0.036,0.29,-0.76,0.0837,0.3289,0.007,7.8
281,56.0096,253,3.4,0.435,0.5074,89,0.035,0.39,-0.85,0.0907,0.3310,0.000,7.8
282,35.4765,261,3.4,0.475,0.4974,89,0.035,0.40,-0.79,0.0884,0.3324,0.008,7.8
283,34.6658,241,3.3,0.465,0.4957,95,0.033,0.37,-0.80,0.0847,0.3203,0.015,7.7
284,56.1022,245,3.2,0.435,0.5068,88,0.036,0.38,-0.85,0.0929,0.3489,0.014,7.8
285,36.4321,225,3.3,0.505,0.5030,95,0.033,0.35,-0.74,0.0876,0.3281,0.014,7.7
286,51.3387,254,3.4,0.425,0.4968,91,0.034,0.39,-0.86,0.0871,0.3036,0.015,7.6
287,39.7382,200,3.5,0.540,0.4899,92,0.034,0.31,-0.69,0.0842,0.2790,0.014,7.7
288,51.9524,265,3.4,0.390,0.4867,87,0.036,0.41,-0.92,0.0937,0.2939,0.007,7.7
289,43.5226,250,3.4,0.525,0.4801,89,0.035,0.38,-0.71,0.0811,0.3044,0.000,7.8
290,38.1625,189,3.3,0.395,0.4813,90,0.035,0.29,-0.91,0.0883,0.2981,0.000,7.8
291,62.2992,221,3.4,0.480,0.4875,93,0.034,0.34,-0.78,0.0825,0.3030,0.007,7.8
292,40.9420,275,3.4,0.440,0.4804,91,0.034,0.42,-0.84,0.0851,0.2979,0.014,7.7
293,39.4534,198,3.4,0.505,0.4987,85,0.037,0.30,-0.74,0.0882,0.3128,0.015,7.7
294,65.7270,293,3.2,0.400,0.4997,93,0.034,0.45,-0.90,0.0784,0.3161,0.016,7.8
295,39.3118,267,3.3,0.505,0.4895,94,0.033,0.41,-0.74,0.0785,0.3139,0.016,7.8
296,43.3241,233,3.3,0.420,0.4966,90,0.035,0.36,-0.87,0.0857,0.3039,0.016,7.8
297,44.7638,238,3.3,0.480,0.4978,89,0.035,0.37,-0.78,0.0811,0.3015,0.015,7.8
298,51.7303,260,3.4,0.425,0.5004,92,0.034,0.40,-0.86,0.0791,0.3162,0.008,7.9
299,52.8932,242,3.4,0.500,0.4942,90,0.035,0.37,-0.75,0.0886,0.3085,0.000,7.8
300,60.3898,249,3.3,0.435,0.4887,92,0.034,0.38,-0.85,0.0906,0.2966,0.000,7.8
301,41.6737,249,3.4,0.420,0.4860,93,0.034,0.38,-0.87,0.0868,0.2752,0.008,7.8
302,24.7815,206,3.4,0.460,0.4773,93,0.034,0.32,-0.81,0.0826,0.2600,0.016,7.8
303,41.5247,216,3.4,0.445,0.4730,92,0.034,0.33,-0.83,0.0855,0.2709,0.016,7.7
304,38.3635,239,3.4,0.470,0.4809,94,0.033,0.37,-0.80,0.0873,0.2872,0.015,7.7
305,45.5273,239,3.4,0.410,0.4745,90,0.035,0.37,-0.89,0.0822,0.2823,0.030,7.7
306,19.3434,232,3.3,0.480,0.4784,88,0.036,0.36,-0.78,0.0865,0.3051,0.029,7.7
307,54.8007,223,3.3,0.480,0.4777,89,0.035,0.34,-0.78,0.0916,0.3105,0.029,7.7
308,46.2534,267,3.3,0.415,0.4718,98,0.032,0.41,-0.88,0.0872,0.3082,0.029,7.8
309,35.7500,235,3.4,0.470,0.4718,95,0.033,0.36,-0.80,0.0769,0.3113,0.028,7.8
310,41.1509,224,3.3,0.470,0.4664,93,0.034,0.34,-0.80,0.0871,0.3077,0.029,7.8
311,39.0535,199,3.4,0.495,0.4720,95,0.033,0.31,-0.76,0.0881,0.3232,0.027,7.8
312,45.4579,221,3.5,0.430,0.4751,86,0.036,0.34,-0.86,0.0869,0.3206,0.020,7.8
313,45.3049,208,3.4,0.525,0.4805,89,0.035,0.32,-0.71,0.0954,0.3281,0.019,7.7
314,57.9933,248,3.3,0.395,0.4756,85,0.037,0.38,-0.91,0.0858,0.3305,0.019,7.8
315,40.3164,221,3.3,0.510,0.4732,90,0.035,0.34,-0.73,0.0859,0.3169,0.026,7.8
316,46.7290,239,3.4,0.395,0.4786,93,0.034,0.37,-0.91,0.0853,0.3132,0.020,7.8
317,66.0563,256,3.3,0.485,0.4770,85,0.037,0.39,-0.77,0.0876,0.3123,0.020,7.9
318,42.3429,270,3.2,0.430,0.4777,89,0.035,0.42,-0.86,0.0870,0.3205,0.021,7.8
319,41.0307,204,3.3,0.480,0.4858,90,0.035,0.31,-0.78,0.0960,0.3281,0.020,7.8
320,60.8306,257,3.2,0.455,0.4950,88,0.036,0.40,-0.82,0.0857,0.3255,0.014,7.8
321,44.8459,253,3.3,0.490,0.4835,91,0.034,0.39,-0.77,0.0867,0.3243,0.028,7.8
322,50.3922,231,3.4,0.435,0.4905,91,0.034,0.36,-0.85,0.0874,0.3371,0.022,7.8
323,49.2963,227,3.4,0.450,0.5000,95,0.033,0.35,-0.83,0.1092,0.3364,0.029,7.8
324,46.5040,269,3.5,0.455,0.5257,93,0.034,0.41,-0.82,0.0960,0.3574,0.022,7.8
325,46.2824,239,3.3,0.475,0.5166,87,0.036,0.37,-0.79,0.0997,0.3506,0.014,7.8
326,37.8923,222,3.3,0.465,0.5217,88,0.036,0.34,-0.80,0.0933,0.3438,0.014,7.8
327,42.8856,216,3.4,0.460,0.5171,86,0.036,0.33,-0.81,0.0995,0.3295,0.014,7.8
328,61.2204,220,3.3,0.440,0.5149,89,0.035,0.34,-0.84,0.0993,0.3267,0.007,7.8
329,33.1895,263,3.4,0.490,0.5180,91,0.034,0.40,-0.77,0.0978,0.3320,0.007,7.7
330,28.5412,219,3.4,0.460,0.5363,93,0.034,0.34,-0.81,0.0999,0.3471,0.007,7.8
331,36.4633,242,3.4,0.455,0.5436,89,0.035,0.37,-0.82,0.0952,0.3315,0.014,7.7
332,39.4346,203,3.3,0.450,0.5375,89,0.035,0.31,-0.83,0.0893,0.3290,0.020,7.8
333,80.3247,322,3.3,0.455,0.5268,90,0.035,0.50,-0.82,0.0882,0.3260,0.021,7.7
334,38.7650,291,3.3,0.455,0.5214,92,0.034,0.45,-0.82,0.0858,0.3076,0.029,7.7
335,43.5770,206,3.4,0.490,0.5237,87,0.036,0.32,-0.77,0.0936,0.2949,0.028,7.8
336,65.1283,247,3.3,0.430,0.5284,84,0.037,0.38,-0.86,0.0872,0.2901,0.035,7.8
337,40.8443,224,3.4,0.460,0.5174,89,0.035,0.34,-0.81,0.0900,0.2885,0.036,7.8
338,30.3788,207,3.4,0.465,0.5162,93,0.034,0.32,-0.80,0.0944,0.2884,0.036,7.8
339,51.4619,276,3.3,0.440,0.5259,86,0.036,0.42,-0.84,0.1012,0.2899,0.035,7.8
340,41.4124,238,3.2,0.460,0.5302,92,0.034,0.37,-0.81,0.0942,0.3030,0.022,7.8
341,50.4331,224,3.3,0.445,0.5301,92,0.034,0.34,-0.83,0.0899,0.3075,0.022,7.8
342,44.6363,249,3.4,0.460,0.5166,94,0.033,0.38,-0.81,0.0912,0.2853,0.029,7.8
343,51.7948,265,3.4,0.440,0.5249,93,0.034,0.41,-0.84,0.0878,0.2887,0.036,7.8
344,38.7563,223,3.4,0.435,0.5215,88,0.036,0.34,-0.85,0.0891,0.2909,0.037,7.8
345,37.8216,236,3.4,0.485,0.5286,90,0.035,0.36,-0.77,0.0925,0.2845,0.038,7.8
346,43.2588,263,3.3,0.420,0.5212,89,0.035,0.40,-0.87,0.0918,0.2743,0.036,7.8
347,41.6170,256,3.3,0.525,0.5271,99,0.032,0.39,-0.71,0.0916,0.2925,0.014,7.7
348,51.5917,263,3.4,0.415,0.5319,96,0.033,0.40,-0.88,0.0850,0.2993,0.014,7.8
349,32.4365,225,3.3,0.490,0.5191,92,0.034,0.35,-0.77,0.0892,0.2963,0.014,7.8
350,38.1276,237,3.4,0.465,0.5144,91,0.034,0.36,-0.80,0.0880,0.3110,0.000,7.8
351,60.6435,270,3.4,0.470,0.5243,90,0.035,0.42,-0.80,0.0948,0.3094,0.007,7.8
352,53.0879,247,3.2,0.450,0.5112,91,0.034,0.38,-0.83,0.1021,0.3153,0.007,7.7
353,41.5407,228,3.3,0.455,0.5167,90,0.035,0.35,-0.82,0.0893,0.3291,0.007,7.8
354,38.4043,252,3.3,0.435,0.5251,85,0.037,0.39,-0.85,0.0853,0.3314,0.007,7.8
355,70.1927,274,3.3,0.460,0.5135,97,0.032,0.42,-0.81,0.0906,0.3332,0.007,7.8
356,34.8662,256,3.3,0.430,0.5081,90,0.035,0.39,-0.86,0.0906,0.3341,0.014,7.8
357,38.9989,236,3.3,0.510,0.4976,94,0.033,0.36,-0.73,0.0920,0.3199,0.020,7.8
358,33.8364,215,3.4,0.425,0.4969,89,0.035,0.33,-0.86,0.0949,0.3240,0.013,7.8
359,51.3332,220,3.4,0.485,0.4942,88,0.036,0.34,-0.77,0.0944,0.3171,0.013,7.8
360,48.0241,251,3.5,0.410,0.4869,93,0.034,0.39,-0.89,0.0913,0.3152,0.014,7.8
361,40.2250,219,3.4,0.500,0.4873,89,0.035,0.34,-0.75,0.0906,0.3237,0.014,7.8
362,33.7462,224,3.4,0.445,0.4756,90,0.035,0.34,-0.83,0.0841,0.3046,0.007,7.8
363,35.1249,229,3.4,0.490,0.4881,94,0.033,0.35,-0.77,0.0915,0.3086,0.007,7.8
364,48.1494,204,3.3,0.400,0.4830,89,0.035,0.31,-0.90,0.0795,0.3119,0.007,7.7
365,49.5093,243,3.3,0.490,0.4962,95,0.033,0.37,-0.77,0.0887,0.3166,0.007,7.7
366,50.6442,294,3.3,0.445,0.4986,95,0.033,0.45,-0.83,0.0902,0.3058,0.007,7.8
367,51.3353,236,3.4,0.440,0.5145,90,0.035,0.36,-0.84,0.0928,0.3124,0.000,7.8
368,55.3130,217,3.4,0.440,0.5164,89,0.035,0.33,-0.84,0.0956,0.2948,0.007,7.8
369,35.5718,249,3.4,0.455,0.5073,88,0.036,0.38,-0.82,0.0932,0.2918,0.008,7.8
370,30.7962,200,3.4,0.480,0.5046,92,0.034,0.31,-0.78,0.0799,0.2909,0.007,7.8
371,44.7057,252,3.3,0.430,0.4967,91,0.034,0.39,-0.86,0.0882,0.2954,0.007,7.7
372,47.5748,242,3.3,0.505,0.4961,91,0.034,0.37,-0.74,0.0908,0.3128,0.000,7.8
373,52.1449,250,3.2,0.390,0.4826,90,0.035,0.38,-0.92,0.0976,0.3060,0.000,7.8
374,39.1787,202,3.2,0.495,0.4904,91,0.034,0.31,-0.76,0.0882,0.3192,0.007,7.8
375,20.2422,230,3.3,0.450,0.4824,94,0.033,0.35,-0.83,0.0961,0.3244,0.015,7.8
376,55.7753,247,3.3,0.505,0.4871,94,0.033,0.38,-0.74,0.0855,0.3116,0.022,7.8
377,54.6171,283,3.3,0.410,0.4953,88,0.036,0.44,-0.89,0.0920,0.3008,0.021,7.8
378,38.3977,225,3.3,0.510,0.4911,95,0.033,0.35,-0.73,0.0942,0.2827,0.021,7.8
379,66.9859,264,3.4,0.355,0.5050,98,0.032,0.41,-0.97,0.0974,0.2972,0.015,7.8
380,22.6591,202,3.4,0.555,0.5067,92,0.034,0.31,-0.67,0.0885,0.3010,0.015,7.9
381,38.0455,210,3.4,0.375,0.5136,90,0.035,0.32,-0.94,0.0913,0.3083,0.015,7.7
382,57.5258,259,3.4,0.505,0.5080,95,0.033,0.40,-0.74,0.0844,0.3017,0.029,7.7
383,42.9629,259,3.3,0.420,0.5209,95,0.033,0.40,-0.87,0.0922,0.3104,0.028,7.7
384,42.7644,206,3.4,0.525,0.5075,90,0.035,0.32,-0.71,0.0975,0.3094,0.021,7.8
385,49.6908,239,3.4,0.405,0.5001,95,0.033,0.37,-0.89,0.0909,0.2997,0.021,7.9
386,51.6281,256,3.3,0.485,0.5065,93,0.034,0.39,-0.77,0.0958,0.3058,0.008,7.8
387,58.6096,271,3.3,0.435,0.5154,94,0.033,0.42,-0.85,0.0913,0.3416,0.022,7.8
388,62.6849,271,3.4,0.415,0.5235,97,0.032,0.42,-0.88,0.1021,0.3419,0.037,7.7
389,62.1646,268,3.4,0.435,0.5186,93,0.034,0.41,-0.85,0.0892,0.3288,0.015,7.7
390,37.3719,246,3.3,0.510,0.5204,97,0.032,0.38,-0.73,0.1021,0.3238,0.007,7.7
391,46.6930,221,3.3,0.395,0.5353,94,0.033,0.34,-0.91,0.0887,0.3338,0.007,7.8
392,43.1663,237,3.4,0.485,0.5463,91,0.034,0.36,-0.77,0.1058,0.3207,0.015,7.8
393,43.5222,221,3.4,0.465,0.5168,91,0.034,0.34,-0.80,0.0889,0.3013,0.014,7.9
394,38.4169,236,3.3,0.435,0.5050,96,0.033,0.36,-0.85,0.1107,0.3092,0.029,7.9
395,42.0807,220,3.3,0.445,0.5062,97,0.032,0.34,-0.83,0.0906,0.3103,0.030,7.8
396,50.9406,248,3.4,0.465,0.5183,101,0.031,0.38,-0.80,0.0872,0.3112,0.016,7.9
397,42.0605,275,3.4,0.450,0.5181,92,0.034,0.42,-0.83,0.0954,0.3222,0.023,7.8
398,48.0071,257,3.4,0.490,0.5236,89,0.035,0.39,-0.77,0.0926,0.3192,0.022,7.8
399,69.8905,264,3.3,0.400,0.5233,90,0.035,0.41,-0.90,0.0937,0.3117,0.031,7.8
400,41.9538,262,3.3,0.455,0.5259,91,0.034,0.40,-0.82,0.0943,0.3114,0.029,7.7
401,63.2819,233,3.4,0.455,0.5286,91,0.034,0.36,-0.82,0.0883,0.3108,0.022,7.8
402,45.3675,261,3.3,0.445,0.5315,94,0.033,0.40,-0.83,0.0901,0.3199,0.008,7.8
403,45.9949,242,3.2,0.460,0.5170,95,0.033,0.37,-0.81,0.0806,0.3155,0.000,7.8
404,45.2760,276,3.2,0.475,0.5117,95,0.033,0.42,-0.79,0.0965,0.3311,0.000,7.9
405,52.1576,239,3.3,0.425,0.5082,94,0.033,0.37,-0.86,0.0895,0.3292,0.007,7.8
406,64.6427,280,3.3,0.475,0.5018,91,0.034,0.43,-0.79,0.0866,0.3162,0.022,7.8
407,55.1188,276,3.3,0.405,0.4952,95,0.033,0.42,-0.89,0.0888,0.3152,0.014,7.7
408,52.4909,237,3.3,0.525,0.5038,95,0.033,0.36,-0.71,0.0932,0.3283,0.007,7.7
409,62.7042,217,3.3,0.380,0.5036,98,0.032,0.33,-0.93,0.0926,0.3150,0.007,7.8
410,48.6556,247,3.3,0.530,0.5045,93,0.034,0.38,-0.70,0.0961,0.3007,0.020,7.8
411,51.7701,227,3.4,0.370,0.5059,96,0.033,0.35,-0.95,0.0940,0.2989,0.021,7.9
412,52.6065,227,3.3,0.520,0.4971,89,0.035,0.35,-0.72,0.0992,0.3015,0.022,7.9
413,46.8062,254,3.3,0.425,0.4974,91,0.034,0.39,-0.86,0.0941,0.3001,0.022,7.9
414,41.7083,187,3.4,0.510,0.4886,92,0.034,0.29,-0.73,0.0897,0.2877,0.014,7.9
415,53.2745,251,3.4,0.395,0.4871,91,0.034,0.39,-0.91,0.0935,0.2956,0.014,7.8
416,22.3197,238,3.4,0.485,0.4930,91,0.034,0.37,-0.77,0.0889,0.2962,0.014,7.8
417,39.8295,242,3.4,0.435,0.5018,93,0.034,0.37,-0.85,0.0982,0.3179,0.014,7.7
418,43.8479,255,3.3,0.480,0.5050,89,0.035,0.39,-0.78,0.0836,0.3133,0.035,7.6
419,61.6647,256,3.3,0.395,0.5096,93,0.034,0.39,-0.91,0.0901,0.3185,0.035,7.7
420,41.5269,228,3.3,0.510,0.5111,90,0.035,0.35,-0.73,0.0917,0.3298,0.029,7.8
421,43.2370,239,3.3,0.390,0.5138,93,0.034,0.37,-0.92,0.0957,0.3360,0.023,7.8
422,38.2323,247,3.3,0.505,0.5259,93,0.034,0.38,-0.74,0.0884,0.3389,0.038,7.8
423,59.0551,228,3.3,0.435,0.5296,90,0.035,0.35,-0.85,0.0908,0.3381,0.036,7.9
424,41.4101,252,3.3,0.475,0.5047,89,0.035,0.39,-0.79,0.0883,0.3258,0.021,7.8
425,56.8399,232,3.3,0.395,0.4926,88,0.036,0.36,-0.91,0.0829,0.3163,0.014,7.7
426,36.1833,220,3.4,0.510,0.4903,93,0.034,0.34,-0.73,0.0892,0.3202,0.007,7.7
427,50.9967,249,3.5,0.400,0.4726,87,0.036,0.38,-0.90,0.0916,0.2976,0.014,7.7
428,47.8000,255,3.4,0.475,0.4637,93,0.034,0.39,-0.79,0.0898,0.2770,0.022,7.8
429,55.0814,251,3.3,0.415,0.4797,90,0.035,0.39,-0.88,0.0962,0.2902,0.022,7.9
430,47.5863,245,3.4,0.485,0.4871,86,0.036,0.38,-0.77,0.0883,0.3212,0.015,7.9
431,55.3395,273,3.3,0.445,0.4904,91,0.034,0.42,-0.83,0.0855,0.3345,0.022,7.9
432,65.3931,269,3.3,0.445,0.4806,94,0.033,0.41,-0.83,0.0978,0.3135,0.029,8.0
433,59.4945,299,3.3,0.425,0.4770,93,0.034,0.46,-0.86,0.0869,0.3160,0.014,7.8
434,62.4995,265,3.3,0.460,0.4690,92,0.034,0.41,-0.81,0.0981,0.2997,0.021,7.8
435,43.7392,265,3.4,0.435,0.4686,90,0.035,0.41,-0.85,0.0979,0.2872,0.036,7.8
436,59.2895,237,3.4,0.470,0.4675,87,0.036,0.36,-0.80,0.0965,0.2855,0.037,7.7
437,41.9357,275,3.3,0.445,0.4512,92,0.034,0.42,-0.83,0.0885,0.2704,0.030,7.7
438,41.9150,231,3.3,0.465,0.4719,90,0.035,0.36,-0.80,0.0874,0.2918,0.028,7.7
439,60.2092,267,3.2,0.425,0.4797,90,0.035,0.41,-0.86,0.0858,0.3012,0.021,7.7
440,46.2282,248,3.3,0.450,0.4800,92,0.034,0.38,-0.83,0.0947,0.3042,0.029,7.8
441,43.7422,258,3.4,0.425,0.4695,88,0.036,0.40,-0.86,0.0929,0.2977,0.038,7.8
442,40.4932,228,3.4,0.460,0.4646,88,0.036,0.35,-0.81,0.0894,0.2928,0.044,7.7
443,67.4357,236,3.3,0.425,0.4850,91,0.034,0.36,-0.86,0.1000,0.2989,0.030,7.7
444,52.3770,259,3.3,0.500,0.4775,88,0.036,0.40,-0.75,0.0822,0.2972,0.021,7.7
445,60.8714,281,3.3,0.405,0.4884,92,0.034,0.43,-0.89,0.0919,0.2996,0.022,7.8
446,52.4800,253,3.3,0.450,0.4988,84,0.037,0.39,-0.83,0.0974,0.2993,0.015,7.8
447,44.2342,214,3.4,0.450,0.4966,90,0.035,0.33,-0.83,0.1003,0.3065,0.014,7.8
448,51.7731,275,3.3,0.460,0.5045,94,0.033,0.42,-0.81,0.0944,0.3340,0.021,7.9
449,65.8441,255,3.4,0.420,0.5042,92,0.034,0.39,-0.87,0.0935,0.3213,0.028,7.9
450,55.8811,273,3.4,0.470,0.5145,92,0.034,0.42,-0.80,0.0944,0.3011,0.028,8.0
451,48.0478,239,3.4,0.415,0.5236,95,0.033,0.37,-0.88,0.0950,0.2956,0.028,7.9
452,37.3718,233,3.4,0.490,0.5230,92,0.034,0.36,-0.77,0.0868,0.3135,0.014,7.8
453,60.1245,280,3.3,0.380,0.5244,83,0.038,0.43,-0.93,0.0886,0.3255,0.007,7.8
454,44.1328,269,3.3,0.530,0.5151,94,0.033,0.41,-0.70,0.0922,0.3075,0.029,7.7
455,50.9679,237,3.4,0.335,0.5244,89,0.035,0.36,-1.00,0.0964,0.3088,0.030,7.7
456,37.2473,230,3.3,0.575,0.5311,94,0.033,0.35,-0.64,0.0905,0.3174,0.021,7.7
457,65.9955,276,3.3,0.310,0.5278,90,0.035,0.42,-1.03,0.0948,0.3394,0.021,7.8
458,33.8218,264,3.2,0.535,0.5294,93,0.034,0.40,-0.70,0.0947,0.3278,0.042,7.7
459,39.7796,215,3.3,0.405,0.5223,93,0.034,0.33,-0.89,0.0972,0.3352,0.034,7.8
460,45.7046,253,3.4,0.520,0.5107,88,0.036,0.39,-0.72,0.0901,0.3237,0.034,7.8
461,66.0356,283,3.4,0.370,0.5058,92,0.034,0.44,-0.95,0.0855,0.3131,0.035,7.8
462,37.0870,216,3.4,0.475,0.5222,93,0.034,0.33,-0.79,0.0880,0.3317,0.015,7.7
463,66.0432,266,3.3,0.415,0.5293,96,0.033,0.41,-0.88,0.0906,0.3219,0.014,7.8
464,35.5021,228,3.3,0.470,0.5320,92,0.034,0.35,-0.80,0.0824,0.3177,0.014,7.8
465,56.7221,254,3.3,0.425,0.5388,95,0.033,0.39,-0.86,0.0816,0.3012,0.015,7.8
466,46.0861,277,3.3,0.465,0.5402,97,0.032,0.43,-0.80,0.0908,0.3169,0.007,7.9
467,61.8440,258,3.3,0.435,0.5431,89,0.035,0.40,-0.85,0.0889,0.3204,0.021,7.9
468,53.3529,265,3.3,0.420,0.5410,95,0.033,0.41,-0.87,0.0923,0.3204,0.022,8.0
469,42.9567,245,3.3,0.485,0.5390,87,0.036,0.38,-0.77,0.0876,0.3128,0.000,8.0
470,53.1793,243,3.3,0.435,0.5399,87,0.036,0.37,-0.85,0.0900,0.2927,0.000,7.8
471,45.3627,243,3.4,0.460,0.5340,89,0.035,0.37,-0.81,0.0903,0.3064,0.000,7.8
472,48.4825,242,3.3,0.405,0.5486,97,0.032,0.37,-0.89,0.0930,0.3062,0.000,7.7
473,34.4674,215,3.4,0.495,0.5529,98,0.032,0.33,-0.76,0.0857,0.3053,0.000,7.7
474,59.9234,274,3.4,0.375,0.5510,96,0.033,0.42,-0.94,0.0906,0.2986,0.008,7.8
475,54.5746,300,3.3,0.470,0.5497,94,0.033,0.46,-0.80,0.0888,0.2981,0.017,7.7
476,56.0465,288,3.2,0.440,0.5604,95,0.033,0.44,-0.84,0.0922,0.3086,0.016,7.7
477,57.5978,256,3.2,0.430,0.5571,92,0.034,0.39,-0.86,0.0877,0.3091,0.008,7.7
478,37.4022,274,3.3,0.465,0.5351,96,0.033,0.42,-0.80,0.0963,0.2885,0.016,7.8
479,44.3118,228,3.2,0.425,0.5428,92,0.034,0.35,-0.86,0.0888,0.2869,0.015,7.7
480,48.1330,229,3.3,0.445,0.5500,96,0.033,0.35,-0.83,0.0932,0.2906,0.015,7.7
481,39.5343,227,3.4,0.420,0.5383,90,0.035,0.35,-0.87,0.0929,0.2885,0.015,7.8
482,40.9492,233,3.4,0.465,0.5111,95,0.033,0.36,-0.80,0.0784,0.2869,0.015,7.7
483,27.6315,263,3.4,0.490,0.4957,96,0.033,0.40,-0.77,0.0950,0.3054,0.014,7.7
484,56.5238,241,3.4,0.370,0.5143,91,0.034,0.37,-0.95,0.0897,0.3220,0.015,7.9
485,43.1302,244,3.4,0.470,0.5332,93,0.034,0.37,-0.80,0.0968,0.3178,0.016,7.9
486,28.4340,200,3.3,0.455,0.5499,88,0.036,0.31,-0.82,0.0924,0.3293,0.023,7.9
487,69.3067,239,3.3,0.405,0.5399,91,0.034,0.37,-0.89,0.1024,0.3449,0.041,7.9
488,55.7056,286,3.2,0.480,0.5032,92,0.034,0.44,-0.78,0.0915,0.3132,0.052,7.8
489,45.4676,218,3.3,0.430,0.5027,94,0.033,0.34,-0.86,0.0973,0.3043,0.044,7.8
490,55.4228,245,3.4,0.460,0.5059,91,0.034,0.38,-0.81,0.0967,0.2965,0.030,7.8
491,51.5527,227,3.3,0.440,0.4990,92,0.034,0.35,-0.84,0.0996,0.2867,0.038,7.8
492,32.8371,243,3.4,0.460,0.5133,92,0.034,0.37,-0.81,0.0891,0.3148,0.031,7.7
493,62.6020,275,3.4,0.425,0.5120,88,0.036,0.42,-0.86,0.0983,0.3221,0.037,7.7
494,57.6516,263,3.3,0.440,0.5170,91,0.034,0.40,-0.84,0.0910,0.2895,0.038,7.7
495,53.0460,246,3.2,0.440,0.4980,89,0.035,0.38,-0.84,0.0952,0.2805,0.044,7.7
496,38.7854,233,3.2,0.475,0.4880,93,0.034,0.36,-0.79,0.0903,0.2994,0.051,7.7
497,49.4192,230,3.3,0.420,0.5045,89,0.035,0.35,-0.87,0.0971,0.3179,0.052,7.7
498,53.6658,241,3.4,0.475,0.5035,90,0.035,0.37,-0.79,0.0875,0.2975,0.064,7.8
