episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
214,33.6421,327,3.1,0.500,0.3913,66,0.024,0.50,-0.75,0.0780,0.2380,0.037,7.8
215,47.5380,357,3.2,0.420,0.3827,67,0.023,0.55,-0.87,0.0729,0.2282,0.037,7.8
216,30.8873,327,3.4,0.490,0.3880,63,0.025,0.50,-0.77,0.0712,0.2224,0.037,7.9
217,42.4508,307,3.3,0.440,0.3918,65,0.024,0.47,-0.84,0.0708,0.2260,0.038,7.9
218,31.1765,391,3.4,0.510,0.3857,68,0.023,0.60,-0.73,0.0739,0.2232,0.039,7.9
219,26.5723,264,3.3,0.430,0.3932,66,0.024,0.41,-0.86,0.0709,0.2139,0.053,7.8
220,39.2525,327,3.3,0.460,0.3802,68,0.023,0.50,-0.81,0.0758,0.1992,0.065,7.8
221,40.0857,303,3.3,0.470,0.3826,68,0.023,0.47,-0.80,0.0784,0.1948,0.063,7.8
222,36.3200,339,3.3,0.490,0.3773,69,0.023,0.52,-0.77,0.0755,0.1942,0.076,7.9
223,26.4582,294,3.5,0.410,0.3739,65,0.024,0.45,-0.89,0.0751,0.1742,0.087,7.9
224,28.7132,309,3.3,0.470,0.3681,67,0.023,0.47,-0.80,0.0660,0.1641,0.066,8.0
225,28.5777,298,3.3,0.470,0.3632,65,0.024,0.46,-0.80,0.0641,0.1719,0.064,8.0
226,29.6718,291,3.3,0.460,0.3568,62,0.025,0.45,-0.81,0.0791,0.1700,0.065,8.0
227,31.3416,299,3.2,0.490,0.3456,66,0.024,0.46,-0.77,0.0715,0.1531,0.061,7.9
228,35.7193,317,3.3,0.480,0.3316,68,0.023,0.49,-0.78,0.0710,0.1584,0.048,7.9
229,31.0012,305,3.2,0.450,0.3382,67,0.023,0.47,-0.83,0.0726,0.1668,0.035,7.8
230,34.2496,294,3.2,0.470,0.3446,65,0.024,0.45,-0.80,0.0712,0.1816,0.035,7.8
231,32.4773,299,3.4,0.510,0.3411,62,0.025,0.46,-0.73,0.0656,0.1868,0.048,7.8
232,36.6398,359,3.5,0.400,0.3297,67,0.023,0.55,-0.90,0.0697,0.1722,0.050,7.8
233,28.9352,316,3.3,0.530,0.3277,72,0.022,0.49,-0.70,0.0663,0.1733,0.037,7.8
234,39.8114,307,3.3,0.390,0.3328,76,0.021,0.47,-0.92,0.0671,0.1701,0.037,7.9
235,34.5181,316,3.5,0.560,0.3217,70,0.022,0.49,-0.66,0.0636,0.1650,0.053,7.8
236,27.2891,331,3.4,0.410,0.3252,68,0.023,0.51,-0.89,0.0677,0.1723,0.053,7.9
237,29.9507,316,3.3,0.550,0.3282,65,0.024,0.49,-0.67,0.0684,0.1697,0.040,7.9
238,34.2459,323,3.4,0.400,0.3252,66,0.024,0.50,-0.90,0.0638,0.1570,0.026,7.8
239,31.9190,308,3.5,0.560,0.3270,69,0.023,0.47,-0.66,0.0652,0.1644,0.000,7.8
240,32.0315,301,3.4,0.390,0.3206,66,0.024,0.46,-0.92,0.0661,0.1701,0.000,7.8
241,24.2527,305,3.2,0.510,0.3183,65,0.024,0.47,-0.73,0.0703,0.1625,0.000,7.9
242,29.6704,242,3.3,0.470,0.3240,68,0.023,0.37,-0.80,0.0765,0.1636,0.000,7.9
243,24.0671,312,3.4,0.460,0.3350,69,0.023,0.48,-0.81,0.0759,0.1687,0.000,7.9
