episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
248,42.8251,290,3.2,0.407,0.3999,78,0.030,0.45,-0.89,0.0813,0.2664,0.022,7.7
249,47.5978,268,3.1,0.473,0.3999,79,0.030,0.41,-0.79,0.0751,0.2695,0.022,7.7
250,54.9783,308,3.2,0.467,0.3917,79,0.030,0.47,-0.80,0.0818,0.2766,0.011,7.6
251,44.3689,306,3.2,0.453,0.3900,79,0.030,0.47,-0.82,0.0766,0.2793,0.023,7.6
252,30.1265,276,3.2,0.513,0.3847,77,0.030,0.42,-0.73,0.0713,0.2697,0.023,7.7
253,54.3761,279,3.3,0.360,0.3868,82,0.029,0.43,-0.96,0.0751,0.2646,0.022,7.8
254,44.3599,244,3.4,0.507,0.3897,77,0.030,0.37,-0.74,0.0727,0.2723,0.045,7.8
255,38.1532,270,3.4,0.407,0.3968,81,0.029,0.41,-0.89,0.0697,0.2627,0.034,7.7
256,35.4460,286,3.4,0.480,0.3905,84,0.028,0.44,-0.78,0.0734,0.2540,0.033,7.6
257,54.6407,293,3.3,0.413,0.3827,84,0.028,0.45,-0.88,0.0744,0.2394,0.034,7.6
258,35.8347,316,3.3,0.507,0.3860,74,0.032,0.49,-0.74,0.0784,0.2308,0.034,7.6
259,39.8174,227,3.4,0.393,0.3797,79,0.030,0.35,-0.91,0.0722,0.2143,0.034,7.8
260,40.6280,249,3.5,0.493,0.3810,85,0.028,0.38,-0.76,0.0708,0.2302,0.033,7.8
261,53.4134,276,3.5,0.380,0.3778,77,0.030,0.42,-0.93,0.0723,0.2404,0.057,7.8
262,43.3647,312,3.3,0.520,0.3897,80,0.029,0.48,-0.72,0.0779,0.2632,0.034,7.8
263,49.8397,307,3.2,0.427,0.3932,86,0.027,0.47,-0.86,0.0728,0.2705,0.011,7.8
264,40.2501,291,3.2,0.493,0.3948,85,0.028,0.45,-0.76,0.0756,0.2820,0.011,7.7
265,50.0558,302,3.1,0.407,0.3879,82,0.029,0.46,-0.89,0.0771,0.2772,0.011,7.8
266,37.4149,317,3.3,0.513,0.3897,81,0.029,0.49,-0.73,0.0751,0.2579,0.012,7.7
267,54.9763,322,3.3,0.407,0.4000,78,0.030,0.49,-0.89,0.0830,0.2671,0.023,7.6
268,38.8078,260,3.3,0.513,0.4069,80,0.029,0.40,-0.73,0.0743,0.2617,0.033,7.6
269,43.5418,281,3.3,0.427,0.4026,86,0.027,0.43,-0.86,0.0734,0.2589,0.032,7.6
270,33.9504,251,3.4,0.507,0.4082,94,0.025,0.39,-0.74,0.0697,0.2696,0.010,7.7
271,39.4745,244,3.4,0.440,0.4149,85,0.028,0.38,-0.84,0.0782,0.2624,0.011,7.8
272,42.5414,303,3.3,0.480,0.4222,82,0.029,0.47,-0.78,0.0775,0.2544,0.021,7.8
273,34.7002,295,3.4,0.433,0.4130,81,0.029,0.45,-0.85,0.0696,0.2529,0.020,7.7
274,23.6380,251,3.4,0.473,0.4185,82,0.029,0.39,-0.79,0.0688,0.2414,0.021,7.7
275,40.2493,273,3.4,0.427,0.4251,82,0.029,0.42,-0.86,0.0775,0.2460,0.022,7.6
276,31.2592,264,3.4,0.527,0.4399,79,0.030,0.41,-0.71,0.0749,0.2745,0.031,7.7
277,41.0231,267,3.4,0.413,0.4409,79,0.030,0.41,-0.88,0.0786,0.2730,0.032,7.7
278,49.0642,314,3.3,0.500,0.4313,82,0.029,0.48,-0.75,0.0721,0.2491,0.043,7.8
279,57.4397,310,3.2,0.420,0.4174,76,0.031,0.48,-0.87,0.0688,0.2425,0.032,7.8
280,38.1932,310,3.3,0.480,0.4226,79,0.030,0.48,-0.78,0.0749,0.2438,0.010,7.8
281,52.1269,270,3.4,0.447,0.4380,79,0.030,0.42,-0.83,0.0688,0.2542,0.000,7.8
282,39.8192,303,3.3,0.487,0.4460,78,0.030,0.47,-0.77,0.0755,0.2593,0.000,7.8
283,52.9214,292,3.4,0.467,0.4404,76,0.031,0.45,-0.80,0.0703,0.2695,0.000,7.7
284,39.5038,285,3.3,0.413,0.4347,78,0.030,0.44,-0.88,0.0741,0.2716,0.000,7.8
285,37.6539,273,3.4,0.467,0.4254,85,0.028,0.42,-0.80,0.0743,0.2669,0.000,7.6
286,44.2797,261,3.4,0.467,0.4293,82,0.029,0.40,-0.80,0.0753,0.2804,0.000,7.6
287,40.5799,296,3.4,0.433,0.4297,80,0.029,0.45,-0.85,0.0738,0.2661,0.000,7.7
288,50.6440,305,3.3,0.473,0.4246,76,0.031,0.47,-0.79,0.0714,0.2726,0.012,7.7
289,46.0414,306,3.3,0.433,0.4240,79,0.030,0.47,-0.85,0.0739,0.2742,0.011,7.8
290,34.9369,275,3.3,0.447,0.4224,84,0.028,0.42,-0.83,0.0732,0.2583,0.024,7.7
291,22.0804,229,3.3,0.493,0.4405,84,0.028,0.35,-0.76,0.0769,0.2728,0.033,7.8
292,56.6418,263,3.3,0.407,0.4458,85,0.028,0.40,-0.89,0.0754,0.2796,0.022,7.6
293,52.9953,317,3.3,0.453,0.4416,71,0.033,0.49,-0.82,0.0700,0.2670,0.035,7.6
294,21.1039,258,3.3,0.473,0.4532,78,0.030,0.40,-0.79,0.0697,0.2565,0.022,7.7
295,60.9939,256,3.4,0.460,0.4520,83,0.028,0.39,-0.81,0.0709,0.2661,0.011,7.7
296,44.0128,286,3.3,0.453,0.4464,81,0.029,0.44,-0.82,0.0725,0.2667,0.011,7.7
297,37.4250,298,3.3,0.487,0.4339,80,0.029,0.46,-0.77,0.0715,0.2439,0.011,7.7
298,53.1089,309,3.3,0.387,0.4284,75,0.031,0.47,-0.92,0.0713,0.2273,0.011,7.8
299,37.8348,298,3.3,0.540,0.4211,83,0.028,0.46,-0.69,0.0745,0.2205,0.011,7.8
300,34.5370,267,3.3,0.407,0.4175,83,0.028,0.41,-0.89,0.0706,0.2261,0.011,7.8
301,59.3584,315,3.3,0.460,0.4246,78,0.030,0.48,-0.81,0.0715,0.2473,0.020,7.8
302,53.0127,308,3.3,0.427,0.4228,84,0.028,0.47,-0.86,0.0730,0.2590,0.020,7.8
303,36.7390,261,3.2,0.467,0.4131,83,0.028,0.40,-0.80,0.0657,0.2732,0.019,7.7
304,36.3973,235,3.4,0.440,0.4057,80,0.029,0.36,-0.84,0.0673,0.2703,0.010,7.7
305,39.2333,293,3.4,0.460,0.4030,82,0.029,0.45,-0.81,0.0713,0.2515,0.010,7.7
306,30.3198,296,3.1,0.440,0.4016,77,0.030,0.46,-0.84,0.0738,0.2627,0.010,7.7
307,58.9355,308,3.2,0.467,0.4035,79,0.030,0.47,-0.80,0.0744,0.2760,0.000,7.7
308,55.0486,334,3.3,0.447,0.4079,82,0.029,0.51,-0.83,0.0708,0.2784,0.011,7.8
309,47.4611,307,3.3,0.433,0.4072,84,0.028,0.47,-0.85,0.0689,0.2554,0.012,7.8
310,51.4260,284,3.2,0.500,0.4087,80,0.029,0.44,-0.75,0.0694,0.2756,0.012,7.7
311,38.8131,282,3.3,0.433,0.4029,84,0.028,0.43,-0.85,0.0653,0.2737,0.012,7.7
312,42.6413,285,3.4,0.460,0.3965,77,0.030,0.44,-0.81,0.0724,0.2609,0.023,7.6
313,48.3431,283,3.4,0.407,0.3979,82,0.029,0.44,-0.89,0.0706,0.2536,0.022,7.6
314,47.2438,261,3.4,0.473,0.3973,76,0.031,0.40,-0.79,0.0694,0.2623,0.021,7.7
315,39.7846,279,3.3,0.467,0.3953,77,0.030,0.43,-0.80,0.0724,0.2479,0.020,7.7
316,36.8278,276,3.2,0.427,0.3858,82,0.029,0.42,-0.86,0.0745,0.2490,0.031,7.7
317,41.3087,273,3.3,0.473,0.3972,83,0.028,0.42,-0.79,0.0689,0.2363,0.031,7.9
318,48.9737,281,3.3,0.453,0.3926,83,0.028,0.43,-0.82,0.0678,0.2240,0.031,7.8
319,45.0457,280,3.3,0.427,0.3970,85,0.028,0.43,-0.86,0.0703,0.2277,0.032,7.8
320,43.1619,314,3.3,0.433,0.4062,83,0.028,0.48,-0.85,0.0675,0.2528,0.032,7.7
321,56.1622,336,3.3,0.467,0.4036,85,0.028,0.52,-0.80,0.0667,0.2480,0.033,7.7
322,49.4163,297,3.4,0.400,0.4177,87,0.027,0.46,-0.90,0.0717,0.2542,0.011,7.7
323,42.0944,271,3.3,0.560,0.4020,80,0.029,0.42,-0.66,0.0691,0.2559,0.011,7.8
324,42.2106,312,3.2,0.353,0.3958,84,0.028,0.48,-0.97,0.0669,0.2474,0.011,7.8
325,38.5663,279,3.2,0.513,0.3966,88,0.027,0.43,-0.73,0.0722,0.2359,0.000,7.7
326,46.5741,292,3.4,0.407,0.3835,79,0.030,0.45,-0.89,0.0789,0.2257,0.000,7.7
327,28.8769,240,3.5,0.513,0.3934,82,0.029,0.37,-0.73,0.0749,0.2270,0.011,7.8
328,50.2586,295,3.3,0.367,0.4021,87,0.027,0.45,-0.95,0.0735,0.2306,0.011,7.7
329,44.3610,282,3.3,0.527,0.4100,80,0.029,0.43,-0.71,0.0781,0.2408,0.011,7.7
330,44.9262,293,3.4,0.373,0.4211,80,0.029,0.45,-0.94,0.0689,0.2381,0.024,7.7
331,56.1239,354,3.3,0.480,0.4199,81,0.029,0.54,-0.78,0.0718,0.2181,0.024,7.7
332,50.7287,306,3.3,0.427,0.4233,76,0.031,0.47,-0.86,0.0685,0.2348,0.035,7.7
333,42.2562,281,3.3,0.460,0.4261,81,0.029,0.43,-0.81,0.0663,0.2331,0.035,7.7
334,51.7917,274,3.4,0.440,0.4255,88,0.027,0.42,-0.84,0.0692,0.2341,0.024,7.7
335,30.0567,251,3.3,0.460,0.4217,76,0.031,0.39,-0.81,0.0672,0.2376,0.035,7.8
336,59.4810,339,3.3,0.440,0.4158,82,0.029,0.52,-0.84,0.0688,0.2257,0.048,7.8
337,58.6502,347,3.3,0.427,0.4163,83,0.028,0.53,-0.86,0.0649,0.2162,0.064,7.8
338,50.6457,283,3.3,0.487,0.4137,83,0.028,0.44,-0.77,0.0684,0.2143,0.060,7.8
339,56.1078,327,3.3,0.420,0.4120,80,0.029,0.50,-0.87,0.0656,0.2248,0.046,7.7
340,42.8176,311,3.3,0.460,0.4089,82,0.029,0.48,-0.81,0.0686,0.2378,0.012,7.7
341,47.9937,269,3.2,0.433,0.4045,84,0.028,0.41,-0.85,0.0627,0.2550,0.000,7.8
342,40.1972,282,3.2,0.473,0.4085,83,0.028,0.43,-0.79,0.0697,0.2492,0.000,7.8
343,38.0218,278,3.3,0.433,0.4041,80,0.029,0.43,-0.85,0.0670,0.2578,0.000,7.8
344,53.0399,284,3.2,0.473,0.4077,86,0.027,0.44,-0.79,0.0669,0.2492,0.000,7.8
345,52.5552,290,3.3,0.420,0.3971,82,0.029,0.45,-0.87,0.0654,0.2520,0.000,7.8
346,53.7362,312,3.3,0.467,0.4056,82,0.029,0.48,-0.80,0.0656,0.2605,0.012,7.7
347,45.8633,315,3.2,0.440,0.4109,87,0.027,0.48,-0.84,0.0736,0.2565,0.012,7.6
348,30.5857,269,3.3,0.520,0.4025,83,0.028,0.41,-0.72,0.0692,0.2569,0.000,7.7
349,55.3695,296,3.4,0.440,0.3968,83,0.028,0.45,-0.84,0.0668,0.2591,0.000,7.7
350,45.9796,249,3.3,0.473,0.4068,83,0.028,0.38,-0.79,0.0736,0.2691,0.000,7.8
351,41.4480,259,3.3,0.400,0.4041,82,0.029,0.40,-0.90,0.0671,0.2605,0.000,7.7
352,36.2504,294,3.2,0.527,0.4037,85,0.028,0.45,-0.71,0.0703,0.2697,0.000,7.7
353,39.2237,281,3.2,0.393,0.4063,81,0.029,0.43,-0.91,0.0648,0.2783,0.000,7.7
354,51.8473,300,3.3,0.487,0.4070,81,0.029,0.46,-0.77,0.0668,0.2913,0.000,7.8
355,43.1207,292,3.5,0.413,0.4048,84,0.028,0.45,-0.88,0.0698,0.2756,0.022,7.9
356,42.5050,282,3.4,0.500,0.4008,81,0.029,0.43,-0.75,0.0643,0.2478,0.032,7.9
357,62.8247,344,3.2,0.393,0.3988,82,0.029,0.53,-0.91,0.0714,0.2474,0.033,7.8
358,33.8026,283,3.2,0.520,0.4019,89,0.026,0.44,-0.72,0.0690,0.2641,0.030,7.8
359,49.4631,228,3.3,0.347,0.4121,85,0.028,0.35,-0.98,0.0685,0.2722,0.040,7.8
360,47.7452,345,3.3,0.453,0.4142,77,0.030,0.53,-0.82,0.0705,0.2549,0.034,7.8
361,44.9081,283,3.2,0.427,0.4214,81,0.029,0.43,-0.86,0.0670,0.2610,0.022,7.8
362,42.8806,253,3.3,0.460,0.4291,84,0.028,0.39,-0.81,0.0709,0.2747,0.000,7.8
363,42.8519,285,3.3,0.433,0.4264,81,0.029,0.44,-0.85,0.0642,0.2710,0.000,7.8
364,33.2474,273,3.4,0.500,0.4377,78,0.030,0.42,-0.75,0.0681,0.2675,0.000,7.7
365,43.1039,272,3.3,0.367,0.4318,76,0.031,0.42,-0.95,0.0753,0.2646,0.000,7.7
366,42.7710,341,3.3,0.500,0.4357,78,0.030,0.52,-0.75,0.0692,0.2776,0.000,7.8
367,35.2349,246,3.4,0.393,0.4327,81,0.029,0.38,-0.91,0.0727,0.2678,0.000,7.8
368,48.2360,282,3.3,0.513,0.4383,78,0.030,0.43,-0.73,0.0678,0.2650,0.033,7.8
369,45.8368,319,3.3,0.407,0.4409,83,0.028,0.49,-0.89,0.0768,0.2531,0.032,7.7
370,45.1935,290,3.2,0.487,0.4378,82,0.029,0.45,-0.77,0.0681,0.2416,0.022,7.7
371,44.4603,273,3.2,0.413,0.4300,86,0.027,0.42,-0.88,0.0693,0.2412,0.031,7.7
372,51.3182,306,3.2,0.440,0.4194,83,0.028,0.47,-0.84,0.0648,0.2261,0.033,7.8
373,37.0338,287,3.3,0.460,0.4240,90,0.026,0.44,-0.81,0.0680,0.2365,0.022,7.8
374,42.6157,272,3.3,0.380,0.4276,85,0.028,0.42,-0.93,0.0714,0.2508,0.022,7.8
375,44.3615,303,3.2,0.453,0.4287,84,0.028,0.47,-0.82,0.0681,0.2374,0.022,7.8
376,36.6414,283,3.2,0.407,0.4180,83,0.028,0.43,-0.89,0.0635,0.2335,0.023,7.7
377,51.3806,272,3.3,0.480,0.4205,81,0.029,0.42,-0.78,0.0693,0.2390,0.033,7.8
378,50.7105,289,3.3,0.413,0.4270,79,0.030,0.44,-0.88,0.0690,0.2384,0.045,7.8
379,50.8062,295,3.3,0.460,0.4336,76,0.031,0.45,-0.81,0.0689,0.2630,0.060,7.7
380,55.8999,263,3.3,0.393,0.4385,82,0.029,0.40,-0.91,0.0695,0.2746,0.045,7.8
381,40.7704,291,3.3,0.453,0.4330,84,0.028,0.45,-0.82,0.0706,0.2632,0.062,7.8
382,36.8591,295,3.3,0.433,0.4260,81,0.029,0.45,-0.85,0.0726,0.2712,0.071,7.7
383,34.8761,242,3.3,0.440,0.4339,78,0.030,0.37,-0.84,0.0653,0.2887,0.072,7.7
384,51.1016,303,3.4,0.487,0.4427,83,0.028,0.47,-0.77,0.0668,0.2973,0.068,7.8
385,31.3540,300,3.5,0.460,0.4312,84,0.028,0.46,-0.81,0.0712,0.2730,0.067,7.8
386,60.7587,289,3.4,0.467,0.4331,83,0.028,0.44,-0.80,0.0705,0.2619,0.068,7.8
387,50.5282,323,3.3,0.420,0.4259,82,0.029,0.50,-0.87,0.0703,0.2454,0.071,7.8
388,35.3714,256,3.3,0.433,0.4433,83,0.028,0.39,-0.85,0.0679,0.2616,0.062,7.7
389,44.9483,279,3.2,0.453,0.4499,81,0.029,0.43,-0.82,0.0738,0.2796,0.031,7.6
390,48.1060,323,3.2,0.433,0.4406,83,0.028,0.50,-0.85,0.0684,0.2736,0.021,7.7
391,33.5865,338,3.3,0.440,0.4262,77,0.030,0.52,-0.84,0.0668,0.2533,0.020,7.8
392,39.4024,259,3.2,0.407,0.4325,75,0.031,0.40,-0.89,0.0684,0.2638,0.021,7.8
393,49.2060,280,3.3,0.507,0.4346,88,0.027,0.43,-0.74,0.0628,0.2639,0.041,7.8
394,50.5922,324,3.4,0.400,0.4277,86,0.027,0.50,-0.90,0.0701,0.2586,0.021,7.8
395,36.2597,285,3.2,0.487,0.4268,85,0.028,0.44,-0.77,0.0696,0.2601,0.011,7.8
396,45.2002,278,3.2,0.400,0.4232,86,0.027,0.43,-0.90,0.0645,0.2762,0.011,7.8
397,40.7762,307,3.3,0.493,0.4385,86,0.027,0.47,-0.76,0.0670,0.2837,0.011,7.8
398,35.0042,238,3.3,0.447,0.4362,86,0.027,0.37,-0.83,0.0716,0.2926,0.010,7.8
399,55.3072,278,3.2,0.473,0.4382,78,0.030,0.43,-0.79,0.0741,0.2841,0.021,7.8
400,60.4989,295,3.2,0.447,0.4409,82,0.029,0.45,-0.83,0.0670,0.2991,0.020,7.7
401,43.6305,314,3.4,0.460,0.4358,85,0.028,0.48,-0.81,0.0668,0.2873,0.020,7.8
402,43.6588,264,3.2,0.427,0.4430,86,0.027,0.41,-0.86,0.0735,0.2796,0.021,7.8
403,45.7476,276,3.2,0.433,0.4574,81,0.029,0.42,-0.85,0.0711,0.2629,0.021,7.8
404,42.2166,291,3.2,0.467,0.4558,86,0.027,0.45,-0.80,0.0724,0.2608,0.032,7.8
405,56.7163,290,3.3,0.420,0.4691,88,0.027,0.45,-0.87,0.0679,0.2551,0.022,7.8
406,56.3385,312,3.4,0.507,0.4619,79,0.030,0.48,-0.74,0.0651,0.2464,0.010,7.8
407,42.1195,304,3.3,0.413,0.4556,79,0.030,0.47,-0.88,0.0713,0.2489,0.029,7.6
408,51.6900,283,3.2,0.447,0.4471,82,0.029,0.43,-0.83,0.0706,0.2501,0.031,7.7
409,62.0166,332,3.3,0.380,0.4448,81,0.029,0.51,-0.93,0.0688,0.2632,0.021,7.8
410,37.5687,326,3.3,0.493,0.4598,83,0.028,0.50,-0.76,0.0778,0.2526,0.034,7.8
411,44.5194,274,3.3,0.433,0.4555,75,0.031,0.42,-0.85,0.0701,0.2374,0.022,7.9
412,53.2763,280,3.4,0.480,0.4545,80,0.029,0.43,-0.78,0.0696,0.2267,0.033,7.8
413,57.3903,323,3.4,0.387,0.4482,76,0.031,0.50,-0.92,0.0711,0.2336,0.044,7.8
414,40.7790,297,3.3,0.507,0.4601,77,0.030,0.46,-0.74,0.0732,0.2245,0.043,7.9
415,46.5057,271,3.3,0.413,0.4447,83,0.028,0.42,-0.88,0.0716,0.2373,0.060,7.8
416,46.4088,317,3.2,0.513,0.4613,81,0.029,0.49,-0.73,0.0745,0.2329,0.059,7.8
417,44.0151,308,3.3,0.373,0.4732,79,0.030,0.47,-0.94,0.0702,0.2256,0.041,7.7
418,40.2689,246,3.4,0.467,0.4593,81,0.029,0.38,-0.80,0.0691,0.2438,0.032,7.6
419,51.1936,271,3.5,0.453,0.4559,84,0.028,0.42,-0.82,0.0718,0.2275,0.041,7.7
420,49.9782,290,3.3,0.407,0.4525,80,0.029,0.45,-0.89,0.0647,0.2056,0.064,7.7
421,35.6870,282,3.2,0.467,0.4589,76,0.031,0.43,-0.80,0.0692,0.2172,0.043,7.7
422,54.2492,299,3.3,0.440,0.4713,78,0.030,0.46,-0.84,0.0698,0.2378,0.030,7.8
423,44.0455,318,3.3,0.433,0.4604,85,0.028,0.49,-0.85,0.0675,0.2458,0.043,7.8
424,48.2396,295,3.3,0.480,0.4734,78,0.030,0.45,-0.78,0.0630,0.2430,0.033,7.7
425,38.4812,313,3.3,0.447,0.4721,83,0.028,0.48,-0.83,0.0723,0.2398,0.011,7.7
426,50.4307,300,3.1,0.440,0.4781,82,0.029,0.46,-0.84,0.0717,0.2521,0.021,7.7
427,44.1992,299,3.2,0.380,0.4777,81,0.029,0.46,-0.93,0.0711,0.2739,0.022,7.7
428,60.9193,311,3.2,0.453,0.4979,81,0.029,0.48,-0.82,0.0791,0.2838,0.024,7.8
429,37.3062,263,3.3,0.420,0.5024,87,0.027,0.40,-0.87,0.0716,0.2782,0.025,7.9
430,41.5810,282,3.4,0.473,0.4852,85,0.028,0.43,-0.79,0.0755,0.2624,0.024,7.9
431,44.8899,302,3.3,0.427,0.4836,84,0.028,0.46,-0.86,0.0720,0.2595,0.024,7.9
432,45.2701,284,3.3,0.467,0.4883,78,0.030,0.44,-0.80,0.0687,0.2561,0.012,7.9
433,45.4709,272,3.3,0.440,0.4925,83,0.028,0.42,-0.84,0.0707,0.2713,0.011,7.8
434,64.0316,311,3.3,0.433,0.4876,84,0.028,0.48,-0.85,0.0714,0.2801,0.022,7.8
435,50.0042,326,3.2,0.453,0.4846,83,0.028,0.50,-0.82,0.0697,0.2825,0.034,7.8
436,47.1058,299,3.2,0.393,0.4798,83,0.028,0.46,-0.91,0.0744,0.2719,0.023,7.7
437,34.0614,286,3.3,0.480,0.4576,81,0.029,0.44,-0.78,0.0679,0.2753,0.011,7.7
438,65.3238,305,3.3,0.440,0.4556,84,0.028,0.47,-0.84,0.0746,0.2957,0.000,7.7
439,68.0968,377,3.2,0.347,0.4434,82,0.029,0.58,-0.98,0.0652,0.2873,0.000,7.7
440,48.7214,298,3.1,0.520,0.4578,81,0.029,0.46,-0.72,0.0693,0.2733,0.000,7.7
441,41.1448,305,3.2,0.380,0.4722,81,0.029,0.47,-0.93,0.0718,0.2894,0.000,7.7
442,38.8955,259,3.3,0.507,0.4426,85,0.028,0.40,-0.74,0.0650,0.2878,0.011,7.7
443,51.2995,283,3.4,0.413,0.4358,86,0.027,0.44,-0.88,0.0627,0.2757,0.022,7.7
444,38.5380,337,3.3,0.487,0.4301,89,0.026,0.52,-0.77,0.0661,0.2563,0.041,7.7
445,57.1969,271,3.2,0.380,0.4376,90,0.026,0.42,-0.93,0.0662,0.2454,0.031,7.7
446,54.3652,302,3.2,0.507,0.4460,85,0.028,0.46,-0.74,0.0672,0.2539,0.031,7.7
447,49.1196,323,3.2,0.380,0.4411,83,0.028,0.50,-0.93,0.0692,0.2263,0.054,7.8
448,52.8850,341,3.3,0.487,0.4318,83,0.028,0.52,-0.77,0.0704,0.2230,0.045,7.8
449,45.4642,306,3.3,0.387,0.4099,83,0.028,0.47,-0.92,0.0617,0.2161,0.043,7.8
450,53.1332,283,3.3,0.507,0.4129,85,0.028,0.43,-0.74,0.0690,0.2219,0.043,8.0
451,57.7798,322,3.3,0.373,0.4046,81,0.029,0.49,-0.94,0.0671,0.2257,0.032,7.9
452,54.1508,318,3.3,0.427,0.4049,79,0.030,0.49,-0.86,0.0722,0.2428,0.043,7.8
453,38.6742,333,3.3,0.400,0.4147,85,0.028,0.51,-0.90,0.0684,0.2283,0.047,7.8
454,52.4288,296,3.3,0.447,0.4131,83,0.028,0.46,-0.83,0.0760,0.2244,0.036,7.7
455,52.6306,326,3.3,0.420,0.4027,81,0.029,0.50,-0.87,0.0666,0.2301,0.024,7.7
456,48.6829,329,3.3,0.467,0.4003,81,0.029,0.51,-0.80,0.0661,0.2208,0.011,7.7
457,44.7712,286,3.2,0.467,0.3997,87,0.027,0.44,-0.80,0.0674,0.2195,0.022,7.7
458,46.4310,277,3.3,0.387,0.4163,82,0.029,0.43,-0.92,0.0668,0.2269,0.022,7.6
459,64.2021,344,3.3,0.460,0.4165,82,0.029,0.53,-0.81,0.0689,0.2347,0.011,7.7
460,46.2144,310,3.3,0.447,0.4177,83,0.028,0.48,-0.83,0.0670,0.2295,0.032,7.7
461,37.7991,276,3.2,0.413,0.4109,86,0.027,0.42,-0.88,0.0683,0.2223,0.033,7.7
462,63.3335,313,3.3,0.453,0.4153,81,0.029,0.48,-0.82,0.0690,0.2439,0.022,7.7
463,61.3544,348,3.3,0.373,0.4270,82,0.029,0.54,-0.94,0.0688,0.2452,0.012,7.7
464,31.8493,251,3.4,0.520,0.4378,74,0.032,0.39,-0.72,0.0739,0.2473,0.034,7.7
465,53.8480,299,3.4,0.387,0.4280,84,0.028,0.46,-0.92,0.0690,0.2581,0.034,7.7
466,42.4859,289,3.4,0.427,0.4329,85,0.028,0.44,-0.86,0.0703,0.2793,0.023,7.8
467,38.4483,280,3.4,0.473,0.4389,87,0.027,0.43,-0.79,0.0689,0.2870,0.022,7.8
468,39.6623,269,3.4,0.460,0.4442,79,0.030,0.41,-0.81,0.0686,0.2780,0.011,7.9
469,49.1943,273,3.3,0.440,0.4267,87,0.027,0.42,-0.84,0.0738,0.2725,0.010,7.9
470,42.6806,279,3.3,0.447,0.4320,85,0.028,0.43,-0.83,0.0698,0.2659,0.020,7.8
471,45.4884,308,3.3,0.453,0.4306,80,0.029,0.47,-0.82,0.0717,0.2574,0.028,7.7
472,57.7600,283,3.2,0.420,0.4288,78,0.030,0.43,-0.87,0.0694,0.2578,0.019,7.7
473,57.4205,335,3.1,0.400,0.4273,80,0.029,0.51,-0.90,0.0695,0.2562,0.010,7.7
474,55.6783,294,3.3,0.433,0.4369,84,0.028,0.45,-0.85,0.0702,0.2576,0.011,7.7
475,53.8330,328,3.2,0.427,0.4307,79,0.030,0.50,-0.86,0.0703,0.2856,0.011,7.7
476,32.1089,270,3.2,0.460,0.4367,79,0.030,0.42,-0.81,0.0685,0.2915,0.033,7.6
477,40.2627,280,3.3,0.420,0.4385,88,0.027,0.43,-0.87,0.0671,0.2879,0.031,7.7
478,66.4366,324,3.3,0.427,0.4372,82,0.029,0.50,-0.86,0.0726,0.3048,0.032,7.8
479,44.0258,281,3.2,0.447,0.4277,82,0.029,0.43,-0.83,0.0719,0.2786,0.043,7.7
480,37.8724,303,3.3,0.407,0.4266,80,0.029,0.47,-0.89,0.0694,0.2793,0.033,7.7
481,32.9024,260,3.3,0.467,0.4479,84,0.028,0.40,-0.80,0.0636,0.2931,0.020,7.7
482,35.7165,258,3.5,0.440,0.4492,80,0.029,0.40,-0.84,0.0693,0.2931,0.029,7.6
483,30.9051,260,3.5,0.487,0.4813,79,0.030,0.40,-0.77,0.0683,0.2925,0.029,7.7
484,61.1685,280,3.5,0.373,0.4966,82,0.029,0.43,-0.94,0.0775,0.3122,0.011,7.8
485,33.6713,271,3.4,0.513,0.5029,79,0.030,0.42,-0.73,0.0739,0.3004,0.021,7.8
486,47.3285,284,3.4,0.407,0.5167,81,0.029,0.44,-0.89,0.0761,0.2885,0.020,7.8
487,51.5706,306,3.3,0.440,0.5132,87,0.027,0.47,-0.84,0.0775,0.2838,0.011,7.8
488,54.4612,287,3.3,0.420,0.5183,81,0.029,0.44,-0.87,0.0718,0.2603,0.021,7.8
489,51.1945,353,3.2,0.447,0.5146,81,0.029,0.54,-0.83,0.0743,0.2391,0.044,7.7
490,32.2262,271,3.3,0.427,0.5189,79,0.030,0.42,-0.86,0.0734,0.2396,0.043,7.8
491,45.6812,256,3.3,0.427,0.5035,81,0.029,0.39,-0.86,0.0736,0.2473,0.031,7.7
492,33.8320,260,3.3,0.453,0.5150,84,0.028,0.40,-0.82,0.0727,0.2731,0.029,7.7
493,54.6710,321,3.2,0.393,0.5063,74,0.032,0.49,-0.91,0.0761,0.2746,0.041,7.7
494,47.2191,322,3.2,0.467,0.5065,85,0.028,0.50,-0.80,0.0764,0.2693,0.041,7.6
495,56.2457,314,3.3,0.373,0.5081,80,0.029,0.48,-0.94,0.0745,0.2783,0.044,7.6
496,49.6874,315,3.3,0.440,0.5092,80,0.029,0.48,-0.84,0.0739,0.2662,0.059,7.7
497,45.9417,268,3.4,0.460,0.5098,81,0.029,0.41,-0.81,0.0730,0.2730,0.046,7.8
498,43.2440,277,3.3,0.427,0.4973,83,0.028,0.43,-0.86,0.0711,0.2549,0.045,7.8
499,55.0286,317,3.2,0.447,0.4994,84,0.028,0.49,-0.83,0.0745,0.2786,0.053,7.7
500,71.5811,323,3.2,0.420,0.5220,84,0.028,0.50,-0.87,0.0742,0.2887,0.044,7.6
