episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
215,50.9604,272,3.3,0.440,0.2547,87,0.027,0.42,-0.84,0.0707,0.1455,0.019,7.7
216,37.1301,238,3.4,0.493,0.2559,83,0.028,0.37,-0.76,0.0663,0.1457,0.009,7.8
217,32.1542,255,3.4,0.467,0.2552,83,0.028,0.39,-0.80,0.0681,0.1533,0.009,7.7
218,39.1750,287,3.3,0.447,0.2529,81,0.029,0.44,-0.83,0.0706,0.1486,0.018,7.7
219,52.2169,257,3.3,0.487,0.2547,82,0.029,0.40,-0.77,0.0647,0.1500,0.018,7.7
220,39.4094,295,3.3,0.433,0.2528,82,0.029,0.45,-0.85,0.0699,0.1475,0.018,7.7
221,31.9392,247,3.4,0.480,0.2553,87,0.027,0.38,-0.78,0.0657,0.1521,0.009,7.7
222,48.8047,264,3.4,0.467,0.2544,88,0.027,0.41,-0.80,0.0771,0.1496,0.009,7.8
223,40.5324,309,3.5,0.447,0.2525,82,0.029,0.48,-0.83,0.0788,0.1533,0.009,7.8
224,51.4718,324,3.3,0.480,0.2581,80,0.029,0.50,-0.78,0.0774,0.1617,0.018,7.9
225,33.4806,250,3.3,0.453,0.2612,84,0.028,0.38,-0.82,0.0746,0.1556,0.027,7.9
226,34.2193,266,3.5,0.487,0.2635,90,0.026,0.41,-0.77,0.0720,0.1534,0.028,7.8
227,41.9697,296,3.4,0.460,0.2648,82,0.029,0.46,-0.81,0.0710,0.1571,0.028,7.8
228,60.4599,315,3.2,0.467,0.2681,85,0.028,0.48,-0.80,0.0704,0.1613,0.039,7.7
229,47.2538,305,3.2,0.460,0.2704,86,0.027,0.47,-0.81,0.0687,0.1630,0.039,7.6
230,41.2408,276,3.3,0.453,0.2691,76,0.031,0.42,-0.82,0.0660,0.1557,0.030,7.7
231,37.0050,308,3.2,0.467,0.2650,79,0.030,0.47,-0.80,0.0698,0.1565,0.030,7.7
232,22.6782,247,3.3,0.460,0.2610,85,0.028,0.38,-0.81,0.0693,0.1524,0.031,7.6
233,53.8634,255,3.2,0.453,0.2603,83,0.028,0.39,-0.82,0.0679,0.1501,0.041,7.7
234,43.9425,318,3.2,0.460,0.2556,81,0.029,0.49,-0.81,0.0718,0.1469,0.041,7.7
235,26.4044,263,3.4,0.473,0.2520,85,0.028,0.40,-0.79,0.0687,0.1431,0.042,7.7
236,47.6291,270,3.5,0.447,0.2518,86,0.027,0.41,-0.83,0.0695,0.1459,0.032,7.7
237,42.3312,285,3.4,0.460,0.2556,81,0.029,0.44,-0.81,0.0668,0.1460,0.031,7.8
238,31.9425,260,3.4,0.500,0.2577,83,0.028,0.40,-0.75,0.0630,0.1493,0.041,7.7
239,23.9775,227,3.5,0.453,0.2628,81,0.029,0.35,-0.82,0.0640,0.1499,0.031,7.6
240,37.5210,235,3.5,0.500,0.2679,84,0.028,0.36,-0.75,0.0674,0.1455,0.031,7.7
241,30.5337,271,3.5,0.433,0.2670,83,0.028,0.42,-0.85,0.0669,0.1395,0.049,7.8
242,24.1827,237,3.5,0.540,0.2687,87,0.027,0.36,-0.69,0.0747,0.1447,0.048,7.9
