episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
248,39.7038,332,3.1,0.500,0.2820,68,0.023,0.51,-0.75,0.0627,0.1422,0.079,7.9
249,44.5316,363,3.2,0.380,0.2746,67,0.023,0.56,-0.93,0.0615,0.1516,0.054,7.8
250,37.8099,363,3.4,0.540,0.2752,65,0.024,0.56,-0.69,0.0660,0.1467,0.043,7.7
251,43.9828,351,3.4,0.380,0.2777,65,0.024,0.54,-0.93,0.0621,0.1543,0.028,7.7
252,27.7385,368,3.2,0.500,0.2651,63,0.025,0.57,-0.75,0.0666,0.1480,0.042,7.8
253,44.6669,377,3.2,0.400,0.2631,64,0.024,0.58,-0.90,0.0663,0.1500,0.039,7.9
254,36.0690,342,3.3,0.530,0.2621,62,0.025,0.53,-0.70,0.0691,0.1449,0.026,8.0
255,42.5685,356,3.3,0.360,0.2710,62,0.025,0.55,-0.96,0.0679,0.1410,0.042,7.9
256,38.2971,356,3.3,0.570,0.2679,66,0.024,0.55,-0.65,0.0643,0.1466,0.041,7.8
257,39.1833,343,3.4,0.370,0.2768,66,0.024,0.53,-0.95,0.0628,0.1516,0.056,7.7
258,31.9534,320,3.4,0.530,0.2950,71,0.022,0.49,-0.70,0.0596,0.1566,0.041,7.7
259,31.3827,315,3.4,0.370,0.3017,73,0.021,0.48,-0.95,0.0604,0.1695,0.014,7.8
260,47.0936,324,3.4,0.460,0.2952,64,0.024,0.50,-0.81,0.0625,0.1708,0.014,7.9
261,38.5175,367,3.1,0.410,0.2962,62,0.025,0.56,-0.89,0.0644,0.1757,0.014,7.9
262,48.9665,376,3.2,0.460,0.2849,65,0.024,0.58,-0.81,0.0786,0.1549,0.014,8.0
263,36.1502,377,3.2,0.460,0.2740,60,0.026,0.58,-0.81,0.0780,0.1339,0.039,7.9
264,38.7539,348,3.3,0.430,0.2820,67,0.023,0.54,-0.86,0.0745,0.1283,0.040,7.8
265,29.1278,317,3.3,0.500,0.2849,64,0.024,0.49,-0.75,0.0710,0.1193,0.041,8.0
266,39.1244,374,3.2,0.390,0.2898,67,0.023,0.57,-0.92,0.0692,0.1339,0.038,7.8
267,39.0594,347,3.4,0.530,0.2926,66,0.024,0.53,-0.70,0.0659,0.1457,0.074,7.7
268,46.8562,394,3.2,0.390,0.2883,66,0.024,0.61,-0.92,0.0642,0.1332,0.101,7.7
269,40.6016,367,3.0,0.460,0.2870,68,0.023,0.56,-0.81,0.0648,0.1154,0.114,7.7
270,33.9972,324,3.3,0.410,0.2898,67,0.023,0.50,-0.89,0.0656,0.1313,0.103,7.8
271,30.3411,270,3.4,0.450,0.2926,67,0.023,0.41,-0.83,0.0665,0.1214,0.114,7.9
272,35.2253,334,3.3,0.430,0.2958,65,0.024,0.51,-0.86,0.0656,0.1281,0.091,8.0
273,26.9733,318,3.3,0.470,0.2885,66,0.024,0.49,-0.80,0.0674,0.1484,0.062,7.9
274,30.4299,314,3.2,0.470,0.2945,70,0.022,0.48,-0.80,0.0607,0.1380,0.078,7.8
275,40.2636,364,3.2,0.450,0.3057,64,0.024,0.56,-0.83,0.0594,0.1343,0.068,7.7
276,37.5242,325,3.3,0.410,0.3067,62,0.025,0.50,-0.89,0.0650,0.1346,0.083,7.7
277,46.4246,377,3.3,0.470,0.3043,62,0.025,0.58,-0.80,0.0615,0.1329,0.057,7.8
278,36.4432,372,3.2,0.440,0.3036,68,0.023,0.57,-0.84,0.0650,0.1407,0.070,7.9
279,39.0492,335,3.1,0.430,0.2987,66,0.024,0.52,-0.86,0.0610,0.1490,0.057,7.9
280,32.9404,290,3.1,0.440,0.3037,64,0.024,0.45,-0.84,0.0643,0.1475,0.028,7.9
281,45.8899,347,3.2,0.500,0.3008,65,0.024,0.53,-0.75,0.0575,0.1551,0.027,8.0
282,40.1213,389,3.2,0.360,0.3018,66,0.024,0.60,-0.96,0.0768,0.1489,0.044,7.9
283,40.0650,365,3.1,0.510,0.3023,63,0.025,0.56,-0.73,0.0722,0.1599,0.062,7.8
284,47.8791,359,3.1,0.420,0.2994,64,0.024,0.55,-0.87,0.0702,0.1458,0.060,7.9
285,34.0326,366,3.2,0.490,0.2997,61,0.026,0.56,-0.77,0.0721,0.1390,0.061,7.8
286,40.3236,298,3.4,0.490,0.3060,63,0.025,0.46,-0.77,0.0660,0.1444,0.028,7.7
287,36.5280,377,3.3,0.440,0.3031,64,0.024,0.58,-0.84,0.0638,0.1589,0.000,7.8
288,24.5725,304,3.3,0.460,0.2991,68,0.023,0.47,-0.81,0.0622,0.1613,0.000,7.8
289,20.9352,259,3.3,0.460,0.3086,68,0.023,0.40,-0.81,0.0625,0.1350,0.015,7.9
290,41.4641,303,3.3,0.440,0.3072,62,0.025,0.47,-0.84,0.0635,0.1387,0.027,7.8
291,45.2738,389,3.3,0.440,0.3089,65,0.024,0.60,-0.84,0.0656,0.1506,0.053,7.9
292,36.7371,348,3.3,0.370,0.3124,68,0.023,0.53,-0.95,0.0666,0.1561,0.072,7.8
293,37.7693,315,3.4,0.470,0.3118,65,0.024,0.48,-0.80,0.0685,0.1575,0.054,7.8
294,31.9006,350,3.3,0.470,0.3053,65,0.024,0.54,-0.80,0.0688,0.1474,0.065,7.8
295,42.0191,378,3.3,0.400,0.3111,68,0.023,0.58,-0.90,0.0626,0.1573,0.053,7.7
296,36.7350,340,3.3,0.490,0.3108,68,0.023,0.52,-0.77,0.0657,0.1734,0.041,7.7
297,35.0889,352,3.3,0.450,0.3028,65,0.024,0.54,-0.83,0.0603,0.1630,0.067,7.8
298,44.4630,346,3.1,0.510,0.2988,64,0.024,0.53,-0.73,0.0590,0.1390,0.078,8.0
299,49.4603,402,3.0,0.400,0.2933,64,0.024,0.62,-0.90,0.0620,0.1184,0.096,8.0
300,40.3561,370,3.1,0.490,0.2942,62,0.025,0.57,-0.77,0.0641,0.1182,0.081,8.0
301,32.4772,345,3.2,0.450,0.3015,65,0.024,0.53,-0.83,0.0653,0.1198,0.080,7.9
302,32.3591,341,3.3,0.490,0.3075,65,0.024,0.52,-0.77,0.0747,0.1307,0.082,7.8
303,43.4565,352,3.3,0.370,0.3001,62,0.025,0.54,-0.95,0.0759,0.1353,0.070,7.8
304,43.8784,334,3.1,0.510,0.3055,59,0.026,0.51,-0.73,0.0718,0.1355,0.028,7.8
305,48.3456,386,3.3,0.400,0.2996,65,0.024,0.59,-0.90,0.0629,0.1430,0.041,7.8
306,33.1550,367,3.3,0.490,0.2995,71,0.022,0.56,-0.77,0.0644,0.1359,0.097,7.8
307,46.8625,350,3.2,0.410,0.2939,69,0.023,0.54,-0.89,0.0659,0.1438,0.081,7.8
308,34.3683,336,3.3,0.460,0.2914,66,0.024,0.52,-0.81,0.0615,0.1375,0.056,8.0
309,29.3090,321,3.4,0.380,0.3038,59,0.026,0.49,-0.93,0.0652,0.1471,0.074,7.9
310,29.0595,275,3.5,0.480,0.3004,61,0.026,0.42,-0.78,0.0686,0.1553,0.058,7.9
311,38.7685,324,3.3,0.380,0.3019,66,0.024,0.50,-0.93,0.0686,0.1472,0.075,7.8
312,46.4019,409,3.2,0.500,0.3024,64,0.024,0.63,-0.75,0.0687,0.1468,0.075,7.7
313,39.7665,350,3.3,0.380,0.3115,67,0.023,0.54,-0.93,0.0657,0.1579,0.043,7.7
314,25.2529,338,3.4,0.520,0.3047,67,0.023,0.52,-0.72,0.0626,0.1394,0.053,7.7
315,32.6666,298,3.3,0.440,0.3040,65,0.024,0.46,-0.84,0.0648,0.1357,0.070,7.8
316,34.2890,322,3.3,0.390,0.3030,69,0.023,0.49,-0.92,0.0630,0.1255,0.087,7.9
317,31.1648,370,3.3,0.500,0.3162,66,0.024,0.57,-0.75,0.0605,0.1320,0.093,8.0
318,36.5695,320,3.2,0.350,0.3143,68,0.023,0.49,-0.98,0.0652,0.1361,0.086,8.0
319,41.4258,397,3.3,0.490,0.3059,67,0.023,0.61,-0.77,0.0621,0.1177,0.079,8.0
320,42.8342,371,3.2,0.390,0.3012,65,0.024,0.57,-0.92,0.0676,0.1397,0.081,7.8
321,41.7011,386,3.2,0.460,0.3034,69,0.023,0.59,-0.81,0.0606,0.1341,0.115,7.8
322,36.0287,356,3.3,0.430,0.2908,62,0.025,0.55,-0.86,0.0764,0.1223,0.104,7.8
323,47.2656,413,3.2,0.480,0.2882,68,0.023,0.64,-0.78,0.0721,0.1243,0.061,7.8
324,35.0848,350,3.2,0.390,0.2982,67,0.023,0.54,-0.92,0.0664,0.1243,0.046,7.9
325,32.7133,289,3.3,0.470,0.2905,68,0.023,0.44,-0.80,0.0649,0.1184,0.072,7.8
326,40.6410,297,3.3,0.450,0.2858,63,0.025,0.46,-0.83,0.0651,0.1121,0.081,7.9
327,39.6486,373,3.3,0.480,0.2926,67,0.023,0.57,-0.78,0.0659,0.1332,0.051,8.0
328,28.4234,356,3.3,0.430,0.3092,67,0.023,0.55,-0.86,0.0631,0.1375,0.038,7.8
329,29.8004,299,3.3,0.520,0.3087,67,0.023,0.46,-0.72,0.0617,0.1489,0.049,7.8
330,37.1442,327,3.2,0.370,0.3151,65,0.024,0.50,-0.95,0.0608,0.1428,0.077,7.8
331,43.2089,400,3.2,0.480,0.3049,67,0.023,0.61,-0.78,0.0665,0.1397,0.087,7.8
332,38.0029,350,3.1,0.400,0.3104,62,0.025,0.54,-0.90,0.0659,0.1391,0.077,7.8
333,30.8118,288,3.0,0.470,0.3055,62,0.025,0.44,-0.80,0.0656,0.1358,0.068,7.7
334,44.0773,390,3.1,0.450,0.3014,67,0.023,0.60,-0.83,0.0639,0.1490,0.052,7.8
335,23.4858,325,3.2,0.430,0.3038,65,0.024,0.50,-0.86,0.0637,0.1471,0.052,7.9
336,30.1767,306,3.2,0.510,0.3091,63,0.025,0.47,-0.73,0.0651,0.1409,0.038,7.8
337,41.6869,355,3.2,0.450,0.3172,61,0.026,0.55,-0.83,0.0640,0.1413,0.049,7.9
338,41.2773,386,3.2,0.480,0.3154,64,0.024,0.59,-0.78,0.0635,0.1355,0.051,7.9
339,34.1018,325,3.2,0.440,0.3100,65,0.024,0.50,-0.84,0.0651,0.1397,0.114,7.8
340,35.4175,332,3.2,0.440,0.3064,59,0.026,0.51,-0.84,0.0611,0.1403,0.103,7.8
341,33.9899,306,3.3,0.420,0.3080,66,0.024,0.47,-0.87,0.0629,0.1445,0.067,7.9
342,41.6154,358,3.2,0.420,0.3109,64,0.024,0.55,-0.87,0.0701,0.1535,0.042,7.9
343,43.9437,377,3.3,0.420,0.3087,64,0.024,0.58,-0.87,0.0674,0.1449,0.030,8.0
344,37.2275,298,3.3,0.460,0.3133,67,0.023,0.46,-0.81,0.0649,0.1385,0.042,7.9
345,46.6332,363,3.2,0.430,0.3149,70,0.022,0.56,-0.86,0.0655,0.1377,0.043,8.0
346,38.9922,361,3.4,0.450,0.3222,64,0.024,0.56,-0.83,0.0652,0.1513,0.043,7.9
347,38.7869,331,3.3,0.450,0.3207,61,0.026,0.51,-0.83,0.0624,0.1394,0.083,7.7
348,40.7316,386,3.3,0.380,0.3047,65,0.024,0.59,-0.93,0.0614,0.1248,0.071,7.8
349,38.6565,367,3.2,0.410,0.3123,64,0.024,0.56,-0.89,0.0637,0.1360,0.056,7.9
350,36.6880,346,3.2,0.440,0.3106,64,0.024,0.53,-0.84,0.0676,0.1357,0.088,7.9
351,44.0905,398,3.1,0.410,0.2998,66,0.024,0.61,-0.89,0.0680,0.1370,0.090,7.8
352,38.6195,347,3.2,0.440,0.2999,64,0.024,0.53,-0.84,0.0634,0.1351,0.077,7.8
353,37.3600,311,3.3,0.390,0.3050,63,0.025,0.48,-0.92,0.0647,0.1398,0.091,7.8
354,37.6855,386,3.1,0.490,0.3093,65,0.024,0.59,-0.77,0.0643,0.1530,0.088,7.8
355,47.1209,360,3.1,0.400,0.3050,67,0.023,0.55,-0.90,0.0638,0.1532,0.090,7.9
356,40.5621,395,3.1,0.460,0.3027,63,0.025,0.61,-0.81,0.0630,0.1376,0.109,8.0
357,38.7024,360,3.2,0.400,0.3015,59,0.026,0.55,-0.90,0.0615,0.1330,0.134,7.9
358,47.7544,412,3.2,0.450,0.3015,62,0.025,0.63,-0.83,0.0623,0.1112,0.106,7.9
359,30.5346,333,3.3,0.450,0.2967,63,0.025,0.51,-0.83,0.0626,0.1006,0.110,7.9
360,45.3246,362,3.3,0.430,0.3056,65,0.024,0.56,-0.86,0.0645,0.1055,0.111,8.0
361,37.7717,361,3.2,0.430,0.3057,68,0.023,0.55,-0.86,0.0613,0.1273,0.130,8.0
362,38.8471,358,3.3,0.480,0.3147,68,0.023,0.55,-0.78,0.0698,0.1310,0.105,8.0
363,30.7199,307,3.5,0.390,0.3202,65,0.024,0.47,-0.92,0.0669,0.1400,0.056,8.0
364,38.2095,335,3.6,0.470,0.3178,67,0.023,0.52,-0.80,0.0665,0.1344,0.042,7.9
365,27.0209,348,3.4,0.410,0.3221,66,0.024,0.53,-0.89,0.0627,0.1314,0.074,7.9
366,34.6496,334,3.1,0.450,0.3333,65,0.024,0.51,-0.83,0.0615,0.1450,0.060,7.9
367,50.0810,355,3.0,0.400,0.3364,65,0.024,0.55,-0.90,0.0621,0.1519,0.029,8.0
368,42.8591,403,3.2,0.490,0.3239,68,0.023,0.62,-0.77,0.0668,0.1531,0.029,7.9
369,38.5597,367,3.2,0.390,0.3228,70,0.022,0.56,-0.92,0.0684,0.1357,0.055,7.8
370,40.3436,373,3.2,0.470,0.3124,70,0.022,0.57,-0.80,0.0653,0.1270,0.071,7.8
371,46.5130,346,3.2,0.360,0.3121,66,0.024,0.53,-0.96,0.0657,0.1236,0.090,7.7
372,37.1707,380,3.1,0.400,0.3076,63,0.025,0.58,-0.90,0.0629,0.1370,0.062,7.8
373,41.4233,366,3.2,0.380,0.3088,66,0.024,0.56,-0.93,0.0635,0.1599,0.047,7.9
374,43.8686,361,3.2,0.440,0.3075,67,0.023,0.55,-0.84,0.0629,0.1468,0.077,7.9
375,28.5461,310,3.3,0.450,0.3062,62,0.025,0.48,-0.83,0.0588,0.1280,0.078,7.9
376,40.3622,307,3.3,0.400,0.3044,63,0.025,0.47,-0.90,0.0628,0.1223,0.113,7.9
377,44.8074,359,3.1,0.470,0.3029,65,0.024,0.55,-0.80,0.0661,0.1271,0.109,7.9
378,34.3871,369,3.2,0.360,0.2954,65,0.024,0.57,-0.96,0.0621,0.1215,0.094,7.9
379,31.5268,307,3.4,0.470,0.2983,58,0.027,0.47,-0.80,0.0626,0.1173,0.108,7.9
380,40.4870,351,3.3,0.350,0.3029,67,0.023,0.54,-0.98,0.0655,0.1179,0.106,8.0
381,33.0965,319,3.4,0.480,0.3041,68,0.023,0.49,-0.78,0.0634,0.1233,0.058,7.9
382,37.4373,320,3.4,0.360,0.3090,61,0.026,0.49,-0.96,0.0695,0.1169,0.074,7.9
383,38.7849,353,3.3,0.490,0.3064,62,0.025,0.54,-0.77,0.0679,0.1124,0.043,7.9
384,42.9400,382,3.3,0.400,0.3075,69,0.023,0.59,-0.90,0.0688,0.1310,0.029,7.9
385,36.6972,338,3.4,0.410,0.3124,65,0.024,0.52,-0.89,0.0611,0.1382,0.048,8.0
386,33.2780,375,3.3,0.520,0.3040,67,0.023,0.58,-0.72,0.0609,0.1186,0.083,7.9
387,36.3795,334,3.3,0.400,0.3125,64,0.024,0.51,-0.90,0.0626,0.1367,0.096,7.9
388,46.0114,404,3.2,0.420,0.3093,68,0.023,0.62,-0.87,0.0643,0.1349,0.111,7.8
389,42.4559,360,3.1,0.430,0.3001,69,0.023,0.55,-0.86,0.0662,0.1334,0.104,7.7
390,36.0684,374,3.2,0.460,0.3027,64,0.024,0.57,-0.81,0.0631,0.1421,0.090,7.7
391,40.2480,377,3.2,0.390,0.2895,72,0.022,0.58,-0.92,0.0680,0.1332,0.081,7.9
392,38.2626,377,3.2,0.500,0.2888,62,0.025,0.58,-0.75,0.0660,0.1453,0.067,7.9
393,46.3440,367,3.2,0.400,0.2992,62,0.025,0.56,-0.90,0.0678,0.1472,0.069,8.0
394,38.4124,372,3.2,0.430,0.2988,70,0.022,0.57,-0.86,0.0618,0.1595,0.071,7.9
395,43.2293,344,3.2,0.410,0.2923,67,0.023,0.53,-0.89,0.0644,0.1537,0.106,7.9
396,33.6280,327,3.3,0.430,0.3056,66,0.024,0.50,-0.86,0.0629,0.1478,0.106,8.0
397,47.1767,323,3.3,0.450,0.3043,70,0.022,0.50,-0.83,0.0624,0.1444,0.095,7.9
398,45.0488,411,3.2,0.400,0.3065,70,0.022,0.63,-0.90,0.0656,0.1503,0.058,7.9
399,36.4278,349,3.2,0.470,0.3132,72,0.022,0.54,-0.80,0.0657,0.1569,0.042,7.9
400,41.8779,386,3.3,0.370,0.2970,70,0.022,0.59,-0.95,0.0627,0.1400,0.043,7.8
401,34.4022,371,3.2,0.510,0.2965,66,0.024,0.57,-0.73,0.0607,0.1360,0.055,8.0
402,43.4578,354,3.2,0.340,0.2967,62,0.025,0.54,-0.99,0.0701,0.1396,0.092,7.9
403,45.8466,378,3.1,0.500,0.3075,70,0.022,0.58,-0.75,0.0676,0.1367,0.145,8.0
404,39.8853,360,3.1,0.350,0.3097,69,0.023,0.55,-0.98,0.0673,0.1349,0.162,8.0
405,40.1482,347,3.2,0.480,0.3077,65,0.024,0.53,-0.78,0.0646,0.1316,0.145,7.9
406,44.4543,382,3.2,0.400,0.3122,62,0.025,0.59,-0.90,0.0657,0.1132,0.157,7.9
407,33.9389,362,3.2,0.440,0.3076,64,0.024,0.56,-0.84,0.0616,0.1073,0.143,7.7
408,34.1253,340,3.1,0.400,0.3101,64,0.024,0.52,-0.90,0.0650,0.1159,0.169,7.8
409,45.6004,320,3.3,0.450,0.3109,67,0.023,0.49,-0.83,0.0671,0.1263,0.151,7.8
410,22.6682,307,3.2,0.440,0.3000,60,0.026,0.47,-0.84,0.0639,0.1130,0.117,7.9
411,37.1806,320,3.1,0.410,0.2994,66,0.024,0.49,-0.89,0.0688,0.1226,0.100,8.1
412,35.8797,356,3.2,0.370,0.3233,69,0.023,0.55,-0.95,0.0640,0.1347,0.097,8.0
413,35.5151,354,3.3,0.440,0.3085,65,0.024,0.54,-0.84,0.0618,0.1149,0.068,8.0
414,39.3054,337,3.1,0.410,0.3022,62,0.025,0.52,-0.89,0.0644,0.1081,0.052,8.0
415,44.2651,381,3.2,0.430,0.2970,70,0.022,0.59,-0.86,0.0618,0.1117,0.041,8.0
416,38.7863,393,3.2,0.380,0.3050,67,0.023,0.60,-0.93,0.0637,0.1186,0.027,7.9
417,36.6879,349,3.2,0.390,0.3029,66,0.024,0.54,-0.92,0.0657,0.1167,0.029,7.8
418,37.0642,360,3.3,0.410,0.3154,67,0.023,0.55,-0.89,0.0603,0.1239,0.045,7.8
419,40.1390,359,3.4,0.380,0.3194,66,0.024,0.55,-0.93,0.0622,0.1285,0.091,7.9
420,34.0494,364,3.3,0.510,0.3260,65,0.024,0.56,-0.73,0.0677,0.1238,0.118,7.9
421,41.9585,355,3.1,0.330,0.3136,66,0.024,0.55,-1.00,0.0629,0.1272,0.093,7.9
422,30.6880,342,3.2,0.550,0.3207,65,0.024,0.53,-0.67,0.0660,0.1419,0.065,7.9
423,50.0083,399,3.1,0.350,0.3132,65,0.024,0.61,-0.98,0.0641,0.1302,0.076,8.0
424,38.5367,390,3.1,0.460,0.3122,65,0.024,0.60,-0.81,0.0638,0.1244,0.067,7.8
425,34.2158,344,3.2,0.430,0.3139,71,0.022,0.53,-0.86,0.0631,0.1245,0.099,7.9
426,52.3055,411,3.2,0.390,0.2991,64,0.024,0.63,-0.92,0.0645,0.1286,0.125,7.8
427,46.7247,396,3.1,0.410,0.2910,66,0.024,0.61,-0.89,0.0662,0.1256,0.087,7.8
428,34.6898,342,3.1,0.430,0.2934,73,0.021,0.53,-0.86,0.0646,0.1187,0.074,7.9
429,51.0417,352,3.1,0.410,0.3132,71,0.022,0.54,-0.89,0.0646,0.1208,0.062,8.0
430,46.4666,386,3.2,0.390,0.3130,68,0.023,0.59,-0.92,0.0626,0.1419,0.065,8.0
431,38.2982,352,3.2,0.380,0.3043,66,0.024,0.54,-0.93,0.0652,0.1330,0.097,8.0
432,43.1181,353,3.2,0.400,0.3226,63,0.025,0.54,-0.90,0.0613,0.1352,0.076,8.0
433,48.0699,359,3.2,0.400,0.3133,65,0.024,0.55,-0.90,0.0661,0.1391,0.031,7.9
434,51.3838,392,3.2,0.430,0.3017,61,0.026,0.60,-0.86,0.0623,0.1081,0.104,7.9
435,47.3963,369,3.1,0.440,0.3102,68,0.023,0.57,-0.84,0.0648,0.1178,0.096,7.9
436,43.6690,390,3.2,0.400,0.3069,69,0.023,0.60,-0.90,0.0615,0.1263,0.045,7.8
437,49.5121,365,3.1,0.370,0.3113,64,0.024,0.56,-0.95,0.0632,0.1308,0.031,7.8
438,52.6315,417,3.2,0.490,0.2908,64,0.024,0.64,-0.77,0.0622,0.1196,0.058,7.9
439,50.4637,420,3.1,0.340,0.2998,63,0.025,0.64,-0.99,0.0662,0.1067,0.078,7.8
440,46.0262,370,3.1,0.380,0.3104,63,0.025,0.57,-0.93,0.0654,0.1198,0.100,7.9
441,34.2747,356,3.2,0.470,0.3090,65,0.024,0.55,-0.80,0.0627,0.1038,0.081,7.9
442,36.2895,336,3.2,0.360,0.3065,69,0.023,0.52,-0.96,0.0676,0.1030,0.115,7.8
443,40.3271,387,3.2,0.480,0.3028,70,0.022,0.59,-0.78,0.0674,0.1197,0.099,7.9
444,37.6645,337,3.2,0.390,0.3081,64,0.024,0.52,-0.92,0.0653,0.1211,0.056,7.9
445,45.7963,377,3.0,0.410,0.3058,65,0.024,0.58,-0.89,0.0639,0.1087,0.061,7.8
446,42.2302,336,3.2,0.400,0.2971,60,0.026,0.52,-0.90,0.0647,0.0927,0.065,7.8
447,42.7583,370,3.4,0.430,0.2926,66,0.024,0.57,-0.86,0.0636,0.1084,0.098,7.9
448,43.5753,381,3.2,0.420,0.3034,65,0.024,0.59,-0.87,0.0655,0.1123,0.095,7.9
449,48.5928,398,3.1,0.410,0.3072,63,0.025,0.61,-0.89,0.0616,0.1197,0.094,8.0
450,43.3332,431,3.2,0.350,0.3045,63,0.025,0.66,-0.98,0.0666,0.1287,0.113,8.1
451,47.2243,378,3.3,0.410,0.3070,69,0.023,0.58,-0.89,0.0648,0.1222,0.091,8.0
452,50.7463,397,3.3,0.390,0.3100,70,0.022,0.61,-0.92,0.0647,0.1266,0.068,7.9
453,40.9828,377,3.2,0.410,0.3073,68,0.023,0.58,-0.89,0.0670,0.1078,0.139,8.0
454,51.8219,385,3.2,0.430,0.3099,70,0.022,0.59,-0.86,0.0628,0.1232,0.135,7.9
455,49.5950,431,3.1,0.380,0.3126,66,0.024,0.66,-0.93,0.0662,0.1438,0.072,7.9
456,48.9056,392,3.1,0.460,0.3081,63,0.025,0.60,-0.81,0.0662,0.1284,0.100,7.9
457,33.2801,375,3.3,0.430,0.3121,67,0.023,0.58,-0.86,0.0661,0.1135,0.070,7.9
458,41.0990,360,3.2,0.430,0.3073,65,0.024,0.55,-0.86,0.0642,0.1379,0.029,7.8
459,52.0364,426,3.1,0.320,0.3045,67,0.023,0.65,-1.02,0.0644,0.1543,0.046,7.8
460,43.2182,371,3.1,0.480,0.3031,63,0.025,0.57,-0.78,0.0635,0.1440,0.044,7.9
461,48.4168,377,3.2,0.360,0.3006,67,0.023,0.58,-0.96,0.0670,0.1185,0.069,7.9
462,39.9808,363,3.1,0.480,0.2937,63,0.025,0.56,-0.78,0.0700,0.1016,0.095,7.9
463,45.8914,362,3.0,0.330,0.3012,62,0.025,0.56,-1.00,0.0688,0.1175,0.100,7.9
464,35.1161,411,3.1,0.430,0.3039,63,0.025,0.63,-0.86,0.0624,0.1292,0.079,7.9
465,44.8005,343,3.1,0.320,0.2986,66,0.024,0.53,-1.02,0.0640,0.1339,0.113,7.8
466,35.5785,351,3.3,0.450,0.3035,69,0.023,0.54,-0.83,0.0617,0.1273,0.127,7.9
467,43.0229,372,3.3,0.410,0.3060,68,0.023,0.57,-0.89,0.0644,0.1123,0.042,7.9
468,44.3005,391,3.1,0.410,0.3091,63,0.025,0.60,-0.89,0.0627,0.1166,0.030,8.0
469,40.8782,327,3.1,0.430,0.3066,59,0.026,0.50,-0.86,0.0614,0.1382,0.031,8.0
470,44.5282,355,3.2,0.410,0.3044,65,0.024,0.55,-0.89,0.0663,0.1401,0.044,7.9
471,38.2049,367,3.2,0.430,0.3004,66,0.024,0.56,-0.86,0.0663,0.1552,0.060,7.9
472,46.9777,411,3.1,0.380,0.3054,63,0.025,0.63,-0.93,0.0643,0.1416,0.072,7.9
473,42.3519,385,3.2,0.400,0.3128,64,0.024,0.59,-0.90,0.0628,0.1262,0.074,7.8
474,40.1912,367,3.2,0.410,0.3212,62,0.025,0.56,-0.89,0.0659,0.1334,0.042,7.9
475,35.2519,352,3.2,0.440,0.3360,64,0.024,0.54,-0.84,0.0644,0.1229,0.072,7.8
476,45.4756,372,3.3,0.370,0.3295,65,0.024,0.57,-0.95,0.0630,0.1270,0.069,7.8
477,42.9654,405,3.2,0.450,0.3197,65,0.024,0.62,-0.83,0.0686,0.1433,0.041,7.7
478,48.0998,403,3.1,0.280,0.3066,61,0.026,0.62,-1.08,0.0647,0.1402,0.076,7.9
479,36.9117,390,3.1,0.580,0.3009,60,0.026,0.60,-0.63,0.0656,0.1118,0.108,7.9
480,61.4495,448,3.1,0.200,0.3111,65,0.024,0.69,-1.20,0.0651,0.1051,0.088,7.9
481,40.1239,354,3.3,0.520,0.3147,66,0.024,0.54,-0.72,0.0664,0.1250,0.045,7.9
482,51.0870,387,3.3,0.270,0.3110,72,0.022,0.60,-1.09,0.0689,0.1275,0.058,7.8
483,33.7738,391,3.2,0.520,0.3199,65,0.024,0.60,-0.72,0.0645,0.1177,0.082,7.8
484,36.8735,343,3.3,0.340,0.3208,71,0.022,0.53,-0.99,0.0621,0.1134,0.094,7.9
485,39.8454,346,3.4,0.430,0.3268,74,0.021,0.53,-0.86,0.0647,0.1367,0.088,7.9
486,45.8567,345,3.3,0.400,0.3283,65,0.024,0.53,-0.90,0.0608,0.1404,0.083,7.9
487,52.3438,405,3.3,0.370,0.3269,63,0.025,0.62,-0.95,0.0608,0.1286,0.091,7.9
488,47.0761,401,3.0,0.390,0.3208,65,0.024,0.62,-0.92,0.0652,0.1157,0.075,7.9
489,47.3838,411,3.1,0.390,0.3174,63,0.025,0.63,-0.92,0.0644,0.1113,0.092,7.9
490,60.7117,434,3.2,0.320,0.3178,62,0.025,0.67,-1.02,0.0657,0.1233,0.100,7.9
491,44.3771,375,3.2,0.530,0.3260,62,0.025,0.58,-0.70,0.0664,0.1235,0.083,7.9
492,48.8833,365,3.2,0.310,0.3174,69,0.023,0.56,-1.03,0.0639,0.1289,0.068,7.8
493,40.0338,373,3.2,0.510,0.3185,66,0.024,0.57,-0.73,0.0673,0.1384,0.083,7.8
494,52.4643,396,3.2,0.340,0.3126,66,0.024,0.61,-0.99,0.0682,0.1332,0.083,7.8
495,39.3701,403,3.3,0.500,0.3175,67,0.023,0.62,-0.75,0.0648,0.1399,0.069,7.7
496,39.5135,347,3.2,0.300,0.3164,64,0.024,0.53,-1.05,0.0653,0.1357,0.100,7.8
497,41.9767,359,3.2,0.430,0.3277,64,0.024,0.55,-0.86,0.0611,0.1271,0.048,7.9
498,45.9781,390,3.3,0.390,0.3066,67,0.023,0.60,-0.92,0.0684,0.1033,0.085,7.9
499,43.9527,362,3.2,0.420,0.2988,70,0.022,0.56,-0.87,0.0636,0.1016,0.114,7.8
500,48.3874,426,3.2,0.340,0.3160,68,0.023,0.66,-0.99,0.0628,0.1201,0.091,7.7
